Route_Index,Depot_ID,Vehicle_ID,Seq,Customer_ID,Latitude,Longitude
1369,D001_3,V0049,0,Z1109_C015507,10.7017,106.614
1370,D001_3,V0086,0,Z1110_C034827,10.7071,106.594
1371,D001_3,V0049,0,Z1111_C018683,10.6629,106.619
1372,D001_3,V0049,0,Z1112_C041359,10.6567,106.605
1373,D001_3,V0049,0,Z1113_C014966,10.6662,106.593
1374,D001_3,V0049,0,Z1114_C026893,10.6913,106.609
1375,D001_3,V0049,0,Z1115_C028482,10.6726,106.603
1376,D001_3,V0086,0,Z1116_C030716,10.6914,106.616
1377,D001_3,V0049,0,Z1117_C022011,10.6769,106.62
1378,D001_3,V0049,0,Z1118_C034814,10.7113,106.65
1379,D001_3,V0049,0,Z1119_C010409,10.6666,106.664
1380,D001_3,V0086,0,Z1120_C043099,10.6658,106.668
1381,D001_3,V0049,0,Z1121_C040775,10.6757,106.668
1382,D001_3,V0049,0,Z1122_C006526,10.6904,106.663
1383,D001_3,V0049,0,Z1123_C000691,10.6811,106.666
1384,D001_3,V0049,0,Z1124_C018378,10.7213,106.639
1385,D001_3,V0049,0,Z1125_C005569,10.7096,106.63
1386,D001_3,V0049,0,Z1126_C026733,10.6825,106.625
1387,D001_3,V0086,0,Z1127_C008739,10.6939,106.647
1388,D001_3,V0049,0,Z1128_C009613,10.6884,106.65
1389,D001_3,V0049,0,Z1129_C039077,10.6602,106.648
1390,D001_3,V0049,0,Z1130_C047906,10.6569,106.641
1391,D001_3,V0049,0,Z1131_C002666,10.6796,106.657
1392,D001_3,V0049,0,Z1132_C042211,10.6712,106.645
1393,D001_3,V0049,0,Z1133_C048999,10.8411,106.686
1394,D001_3,V0086,0,Z1134_C017146,10.8413,106.691
1395,D001_3,V0086,0,Z1135_C037448,10.8444,106.689
1396,D001_3,V0086,0,Z1136_C025936,10.8421,106.694
1397,D001_3,V0049,0,Z1137_C002111,10.8514,106.701
1398,D001_3,V0049,0,Z1138_C048849,10.8459,106.691
1399,D001_3,V0049,0,Z1139_C030044,10.8353,106.694
1400,D001_3,V0049,0,Z1140_C000026,10.8406,106.704
1401,D001_3,V0049,0,Z1141_C013603,10.8459,106.682
1402,D001_3,V0049,0,Z1142_C017068,10.839,106.679
1403,D001_3,V0086,0,Z1143_C018231,10.8471,106.671
1404,D001_3,V0049,0,Z1144_C030221,10.8521,106.669
1405,D001_3,V0049,0,Z1145_C001318,10.8495,106.685
1406,D001_3,V0049,0,Z1146_C049139,10.8561,106.688
1407,D001_3,V0049,0,Z1147_C014868,10.8541,106.683
1408,D001_3,V0049,0,Z1148_C027402,10.8601,106.679
1409,D001_3,V0049,0,Z1149_C038468,10.862,106.684
1410,D001_3,V0086,0,Z1150_C043106,10.8915,106.814
1411,D001_3,V0049,0,Z1151_C036911,10.8866,106.802
1412,D001_3,V0086,0,Z1152_C001614,10.8958,106.813
1413,D001_3,V0049,0,Z1153_C005374,10.8902,106.798
1414,D001_3,V0086,0,Z1154_C038335,10.8858,106.8
1415,D001_3,V0086,0,Z1155_C048077,10.8846,106.796
1416,D001_3,V0086,0,Z1156_C028212,10.8947,106.805
1417,D001_3,V0049,0,Z1157_C029259,10.8796,106.811
1418,D001_3,V0086,0,Z1158_C001573,10.861,106.817
1419,D001_3,V0049,0,Z1159_C018038,10.8751,106.815
1420,D001_3,V0049,0,Z1160_C039023,10.8699,106.814
1421,D001_3,V0086,0,Z1161_C016051,10.8769,106.818
1422,D001_3,V0049,0,Z1162_C039999,10.838,106.813
1423,D001_3,V0049,0,Z1163_C013971,10.835,106.807
1424,D001_3,V0049,0,Z1164_C010613,10.8625,106.802
1425,D001_3,V0049,0,Z1165_C008151,10.8485,106.811
1426,D001_3,V0086,0,Z1166_C040906,10.8537,106.81
1427,D001_3,V0049,0,Z1167_C025102,10.8571,106.803
1428,D001_3,V0049,0,Z1168_C035843,10.8474,106.802
1429,D001_3,V0086,0,Z1169_C005970,10.8492,106.819
1430,D001_3,V0049,0,Z1170_C009556,10.869,106.803
1431,D001_3,V0086,0,Z1171_C002360,10.8565,106.814
1432,D001_3,V0049,0,Z1172_C010997,10.8712,106.806
1433,D001_3,V0049,0,Z1173_C015590,10.8593,106.809
1434,D001_3,V0049,0,Z1174_C026078,10.8629,106.811
1435,D001_3,V0086,0,Z1175_C028354,10.862,106.794
1436,D001_3,V0049,0,Z1176_C007750,10.8698,106.785
1437,D001_3,V0049,0,Z1177_C014482,10.8695,106.793
1438,D001_3,V0086,0,Z1178_C018734,10.8822,106.797
1439,D001_3,V0049,0,Z1179_C003586,10.8417,106.784
1440,D001_3,V0049,0,Z1180_C014106,10.8564,106.792
1441,D001_3,V0049,0,Z1181_C001031,10.8645,106.787
1442,D001_3,V0049,0,Z1182_C038952,10.8563,106.783
1443,D001_3,V0086,0,Z1183_C011043,10.8618,106.785
1444,D001_3,V0086,0,Z1184_C024001,10.8652,106.782
1445,D001_3,V0049,0,Z1185_C023770,10.8598,106.781
1446,D001_3,V0049,0,Z1186_C040559,10.8395,106.799
1447,D001_3,V0049,0,Z1187_C002109,10.8458,106.795
1448,D001_3,V0086,0,Z1188_C007095,10.8362,106.79
1449,D001_3,V0049,0,Z1189_C002864,10.8442,106.791
1450,D001_3,V0086,0,Z1190_C005060,10.848,106.794
1451,D001_3,V0086,0,Z1191_C022180,10.8579,106.798
1452,D001_3,V0049,0,Z1192_C001576,10.8556,106.794
1453,D001_3,V0086,0,Z1193_C033299,10.851,106.8
1454,D001_3,V0049,0,Z1194_C031757,10.8603,106.7
1455,D001_3,V0086,0,Z1195_C032040,10.864,106.7
1456,D001_3,V0049,0,Z1196_C033994,10.8606,106.706
1457,D001_3,V0086,0,Z1197_C029962,10.8685,106.706
1458,D001_3,V0049,0,Z1198_C014803,10.867,106.706
1459,D001_3,V0086,0,Z1199_C002913,10.869,106.703
1460,D001_3,V0049,0,Z1200_C013251,10.8528,106.705
1461,D001_3,V0049,0,Z1201_C032721,10.8549,106.711
1462,D001_3,V0049,0,Z1202_C004821,10.8522,106.707
1463,D001_3,V0086,0,Z1203_C020242,10.8498,106.705
1464,D001_3,V0049,0,Z1204_C026963,10.8471,106.7
1465,D001_3,V0086,0,Z1205_C031687,10.8585,106.714
1466,D001_3,V0086,0,Z1206_C029684,10.8579,106.711
1467,D001_3,V0086,0,Z1207_C029139,10.855,106.719
1468,D001_3,V0049,0,Z1208_C044944,10.8562,106.716
1469,D001_3,V0086,0,Z1209_C043847,10.8459,106.708
1470,D001_3,V0049,0,Z1210_C045365,10.8415,106.71
1471,D001_3,V0049,0,Z1211_C005016,10.8531,106.721
1472,D001_3,V0049,0,Z1212_C020536,10.8469,106.714
1473,D001_3,V0086,0,Z1213_C003748,10.8351,106.736
1474,D001_3,V0049,0,Z1214_C010618,10.8366,106.721
1475,D001_3,V0086,0,Z1215_C044136,10.8378,106.723
1476,D001_3,V0049,0,Z1216_C020089,10.8646,106.719
1477,D001_3,V0086,0,Z1217_C033125,10.8605,106.72
1478,D001_3,V0086,0,Z1218_C045608,10.8576,106.724
1479,D001_3,V0049,0,Z1219_C017769,10.859,106.723
1480,D001_3,V0086,0,Z1220_C012409,10.8603,106.726
1481,D001_3,V0049,0,Z1221_C049869,10.854,106.724
1482,D001_3,V0086,0,Z1222_C007842,10.881,106.713
1483,D001_3,V0049,0,Z1223_C024352,10.8715,106.716
1484,D001_3,V0049,0,Z1224_C042889,10.8665,106.724
1485,D001_3,V0049,0,Z1225_C007082,10.8657,106.721
1486,D001_3,V0086,0,Z1226_C037736,10.8411,106.739
1487,D001_3,V0049,0,Z1227_C004895,10.8636,106.735
1488,D001_3,V0049,0,Z1228_C014757,10.8531,106.729
1489,D001_3,V0086,0,Z1229_C013800,10.8484,106.726
1490,D001_3,V0086,0,Z1230_C008693,10.8555,106.741
1491,D001_3,V0049,0,Z1231_C008877,10.8342,106.745
1492,D001_3,V0049,0,Z1232_C033954,10.8264,106.754
1493,D001_3,V0086,0,Z1233_C042326,10.8154,106.76
1494,D001_3,V0049,0,Z1234_C009239,10.8383,106.746
1495,D001_3,V0086,0,Z1235_C001084,10.8259,106.762
1496,D001_3,V0049,0,Z1236_C030321,10.8472,106.749
1497,D001_3,V0049,0,Z1237_C018572,10.847,106.743
1498,D001_3,V0049,0,Z1238_C034445,10.8505,106.779
1499,D001_3,V0049,0,Z1239_C035071,10.8445,106.781
1500,D001_3,V0086,0,Z1240_C032530,10.8499,106.768
1501,D001_3,V0049,0,Z1241_C020957,10.8515,106.767
1502,D001_3,V0049,0,Z1242_C016965,10.8483,106.77
1503,D001_3,V0086,0,Z1243_C024172,10.8564,106.775
1504,D001_3,V0049,0,Z1244_C048505,10.8446,106.762
1505,D001_3,V0049,0,Z1245_C024316,10.8301,106.78
1506,D001_3,V0086,0,Z1246_C004025,10.838,106.766
1507,D001_3,V0049,0,Z1247_C025786,10.8424,106.767
1508,D001_3,V0086,0,Z1248_C020974,10.8493,106.752
1509,D001_3,V0049,0,Z1249_C046754,10.8607,106.767
1510,D001_3,V0049,0,Z1250_C044848,10.8573,106.764
1511,D001_3,V0049,0,Z1251_C011941,10.8527,106.755
1512,D001_3,V0049,0,Z1252_C030966,10.8518,106.757
1513,D001_3,V0049,0,Z1253_C009218,10.8636,106.762
1514,D001_3,V0049,0,Z1254_C045655,10.8581,106.75
1515,D001_3,V0049,0,Z1255_C014039,10.8247,106.673
1516,D001_3,V0049,0,Z1256_C011448,10.8271,106.671
1517,D001_3,V0049,0,Z1257_C009073,10.8297,106.671
1518,D001_3,V0086,0,Z1258_C042252,10.8373,106.675
1519,D001_3,V0049,0,Z1259_C004417,10.8371,106.674
1520,D001_3,V0049,0,Z1260_C048755,10.833,106.674
1521,D001_3,V0086,0,Z1261_C025990,10.837,106.679
1522,D001_3,V0049,0,Z1262_C022242,10.833,106.671
1523,D001_3,V0049,0,Z1263_C000291,10.831,106.676
1524,D001_3,V0049,0,Z1264_C024936,10.8311,106.679
1525,D001_3,V0049,0,Z1265_C044811,10.8348,106.679
1526,D001_3,V0049,0,Z1266_C044082,10.8383,106.67
1527,D001_3,V0049,0,Z1267_C019051,10.8391,106.667
1528,D001_3,V0049,0,Z1268_C016558,10.8425,106.67
1529,D001_3,V0049,0,Z1269_C029385,10.8357,106.665
1530,D001_3,V0049,0,Z1270_C011531,10.8317,106.664
1531,D001_3,V0086,0,Z1271_C018296,10.8367,106.657
1532,D001_3,V0049,0,Z1272_C042829,10.8372,106.66
1533,D001_3,V0049,0,Z1273_C036170,10.8327,106.662
1534,D001_3,V0049,0,Z1274_C032189,10.8264,106.68
1535,D001_3,V0086,0,Z1275_C019400,10.8237,106.678
1536,D001_3,V0049,0,Z1276_C021430,10.8223,106.682
1537,D001_3,V0086,0,Z1277_C043253,10.8208,106.681
1538,D001_3,V0049,0,Z1278_C017932,10.8156,106.686
1539,D001_3,V0049,0,Z1279_C049797,10.8218,106.675
1540,D001_3,V0049,0,Z1280_C045184,10.8233,106.674
1541,D001_3,V0086,0,Z1281_C044227,10.82,106.678
1542,D001_3,V0049,0,Z1282_C012245,10.8272,106.685
1543,D001_3,V0049,0,Z1283_C033750,10.8291,106.685
1544,D001_3,V0049,0,Z1284_C028405,10.8269,106.686
1545,D001_3,V0086,0,Z1285_C045959,10.8285,106.681
1546,D001_3,V0049,0,Z1286_C000798,10.8191,106.685
1547,D001_3,V0049,0,Z1287_C028946,10.8148,106.688
1548,D001_3,V0049,0,Z1288_C006376,10.8247,106.682
1549,D001_3,V0049,0,Z1289_C019940,10.8179,106.693
1550,D001_3,V0086,0,Z1290_C020678,10.821,106.692
1551,D001_3,V0049,0,Z1291_C010364,10.8231,106.688
1552,D001_3,V0086,0,Z1292_C029368,10.8262,106.686
1553,D001_3,V0049,0,Z1293_C035551,10.8304,106.689
1554,D001_3,V0049,0,Z1294_C015646,10.8372,106.684
1555,D001_3,V0086,0,Z1295_C047880,10.8304,106.659
1556,D001_3,V0049,0,Z1296_C001762,10.8313,106.659
1557,D001_3,V0049,0,Z1297_C014325,10.829,106.659
1558,D001_3,V0086,0,Z1298_C038420,10.8274,106.668
1559,D001_3,V0049,0,Z1299_C012058,10.8233,106.656
1560,D001_3,V0049,0,Z1300_C008328,10.8248,106.659
1561,D001_3,V0049,0,Z1301_C005946,10.8262,106.666
1562,D001_3,V0049,0,Z1302_C010460,10.827,106.662
1563,D001_3,V0049,0,Z1303_C008169,10.8225,106.662
1564,D001_3,V0049,0,Z1304_C019040,10.8198,106.662
1565,D001_3,V0086,0,Z1305_C045607,10.8196,106.663
1566,D001_3,V0049,0,Z1306_C000451,10.8199,106.657
1567,D001_3,V0049,0,Z1307_C023186,10.8211,106.666
1568,D001_3,V0049,0,Z1308_C015657,10.8235,106.665
1569,D001_3,V0049,0,Z1309_C016369,10.8127,106.666
1570,D001_3,V0086,0,Z1310_C014574,10.8172,106.664
1571,D001_3,V0049,0,Z1311_C041944,10.8151,106.663
1572,D001_3,V0049,0,Z1312_C017037,10.8122,106.67
1573,D001_3,V0049,0,Z1313_C048207,10.8093,106.668
1574,D001_3,V0049,0,Z1314_C004261,10.8136,106.676
1575,D001_3,V0086,0,Z1315_C001575,10.8132,106.679
1576,D001_3,V0086,0,Z1316_C014952,10.8151,106.68
1577,D001_3,V0049,0,Z1317_C043986,10.8155,106.679
1578,D001_3,V0086,0,Z1318_C032949,10.8203,106.671
1579,D001_3,V0049,0,Z1319_C002465,10.821,106.671
1580,D001_3,V0049,0,Z1320_C001263,10.8211,106.671
1581,D001_3,V0086,0,Z1321_C036175,10.8228,106.671
1582,D001_3,V0049,0,Z1322_C027569,10.8191,106.678
1583,D001_3,V0049,0,Z1323_C019354,10.8179,106.669
1584,D001_3,V0049,0,Z1324_C036270,10.7903,106.675
1585,D001_3,V0049,0,Z1325_C047929,10.7897,106.69
1586,D001_3,V0049,0,Z1326_C005509,10.7852,106.685
1587,D001_3,V0086,0,Z1327_C019828,10.7868,106.695
1588,D001_3,V0049,0,Z1328_C027471,10.7924,106.682
1589,D001_3,V0049,0,Z1329_C018264,10.7977,106.686
1590,D001_3,V0049,0,Z1330_C025758,10.7931,106.691
1591,D001_3,V0049,0,Z1331_C043762,10.799,106.689
1592,D001_3,V0049,0,Z1332_C038753,10.803,106.71
1593,D001_3,V0086,0,Z1333_C004816,10.8064,106.699
1594,D001_3,V0049,0,Z1334_C011996,10.8043,106.702
1595,D001_3,V0049,0,Z1335_C042168,10.7975,106.7
1596,D001_3,V0086,0,Z1336_C025592,10.7869,106.699
1597,D001_3,V0049,0,Z1337_C043563,10.7887,106.701
1598,D001_3,V0049,0,Z1338_C004768,10.7922,106.701
1599,D001_3,V0049,0,Z1339_C034348,10.7922,106.698
1600,D001_3,V0049,0,Z1340_C041425,10.7939,106.695
1601,D001_3,V0049,0,Z1341_C005261,10.7998,106.696
1602,D001_3,V0049,0,Z1342_C024698,10.8107,106.699
1603,D001_3,V0049,0,Z1343_C027593,10.8132,106.687
1604,D001_3,V0049,0,Z1344_C042457,10.8151,106.688
1605,D001_3,V0086,0,Z1345_C006567,10.8006,106.683
1606,D001_3,V0049,0,Z1346_C031434,10.8041,106.688
1607,D001_3,V0049,0,Z1347_C040557,10.8068,106.681
1608,D001_3,V0049,0,Z1348_C007847,10.7983,106.681
1609,D001_3,V0049,0,Z1349_C040277,10.8036,106.673
1610,D001_3,V0049,0,Z1350_C044542,10.8106,106.631
1611,D001_3,V0049,0,Z1351_C030992,10.8058,106.63
1612,D001_3,V0049,0,Z1352_C002590,10.8134,106.635
1613,D001_3,V0086,0,Z1353_C021480,10.8043,106.633
1614,D001_3,V0049,0,Z1354_C018616,10.817,106.637
1615,D001_3,V0086,0,Z1355_C038560,10.8141,106.636
1616,D001_3,V0049,0,Z1356_C024975,10.8332,106.649
1617,D001_3,V0086,0,Z1357_C019958,10.8362,106.644
1618,D001_3,V0049,0,Z1358_C045767,10.8321,106.644
1619,D001_3,V0049,0,Z1359_C013465,10.8302,106.643
1620,D001_3,V0086,0,Z1360_C028633,10.827,106.646
1621,D001_3,V0049,0,Z1361_C036072,10.8255,106.647
1622,D001_3,V0049,0,Z1362_C015284,10.8164,106.646
1623,D001_3,V0086,0,Z1363_C041243,10.8264,106.635
1624,D001_3,V0049,0,Z1364_C029489,10.828,106.64
1625,D001_3,V0049,0,Z1365_C005518,10.8272,106.642
1626,D001_3,V0049,0,Z1366_C026322,10.8205,106.638
1627,D001_3,V0049,0,Z1367_C038103,10.8168,106.64
1628,D001_3,V0049,0,Z1368_C012394,10.8232,106.636
1629,D001_3,V0049,0,Z1369_C030732,10.8322,106.641
1630,D001_3,V0049,0,Z1370_C007330,10.8265,106.63
1631,D001_3,V0049,0,Z1371_C005130,10.8309,106.636
1632,D001_3,V0049,0,Z1372_C001983,10.8294,106.631
1633,D001_3,V0086,0,Z1373_C031377,10.8286,106.631
1634,D001_3,V0049,0,Z1374_C037901,10.8365,106.634
1635,D001_3,V0049,0,Z1375_C027773,10.8345,106.629
1636,D001_3,V0049,0,Z1376_C022688,10.842,106.635
1637,D001_3,V0086,0,Z1377_C045331,10.8375,106.64
1638,D001_3,V0049,0,Z1378_C007432,10.8176,106.631
1639,D001_3,V0049,0,Z1379_C024091,10.8217,106.628
1640,D001_3,V0049,0,Z1380_C017452,10.8135,106.629
1641,D001_3,V0086,0,Z1381_C035031,10.8044,106.625
1642,D001_3,V0049,0,Z1382_C029194,10.8043,106.623
1643,D001_3,V0049,0,Z1383_C017522,10.837,106.629
1644,D001_3,V0086,0,Z1384_C041879,10.8317,106.627
1645,D001_3,V0049,0,Z1385_C038233,10.8301,106.624
1646,D001_3,V0049,0,Z1386_C036970,10.8179,106.621
1647,D001_3,V0049,0,Z1387_C039807,10.8209,106.615
1648,D001_3,V0086,0,Z1388_C043454,10.8168,106.62
1649,D001_3,V0049,0,Z1389_C044560,10.8271,106.624
1650,D001_3,V0049,0,Z1390_C000422,10.8077,106.612
1651,D001_3,V0049,0,Z1391_C016279,10.8428,106.629
1652,D001_3,V0086,0,Z1392_C038985,10.8459,106.625
1653,D001_3,V0049,0,Z1393_C018723,10.8423,106.623
1654,D001_3,V0049,0,Z1394_C031944,10.8232,106.613
1655,D001_3,V0086,0,Z1395_C031866,10.8365,106.622
1656,D001_3,V0086,0,Z1396_C041967,10.8443,106.619
1657,D001_3,V0049,0,Z1397_C024169,10.835,106.618
1658,D001_3,V0086,0,Z1398_C044323,10.803,106.625
1659,D001_3,V0049,0,Z1399_C031505,10.8159,106.633
1660,D001_3,V0049,0,Z1400_C009445,10.8188,106.645
1661,D001_3,V0049,0,Z1401_C031967,10.8212,106.645
1662,D001_3,V0049,0,Z1402_C032761,10.8163,106.654
1663,D001_3,V0049,0,Z1403_C020625,10.8199,106.653
1664,D001_3,V0049,0,Z1404_C000924,10.8158,106.649
1665,D001_3,V0049,0,Z1405_C026338,10.7983,106.633
1666,D001_3,V0086,0,Z1406_C015022,10.8107,106.639
1667,D001_3,V0049,0,Z1407_C030580,10.8133,106.64
1668,D001_3,V0049,0,Z1408_C038975,10.8001,106.642
1669,D001_3,V0049,0,Z1409_C018314,10.8099,106.646
1670,D001_3,V0049,0,Z1410_C025782,10.8175,106.643
1671,D001_3,V0049,0,Z1411_C000428,10.8122,106.648
1672,D001_3,V0049,0,Z1412_C010018,10.7951,106.652
1673,D001_3,V0049,0,Z1413_C031577,10.7998,106.657
1674,D001_3,V0049,0,Z1414_C001817,10.8043,106.66
1675,D001_3,V0049,0,Z1415_C009303,10.7953,106.662
1676,D001_3,V0049,0,Z1416_C005341,10.8132,106.655
1677,D001_3,V0049,0,Z1417_C041214,10.7915,106.642
1678,D001_3,V0049,0,Z1418_C029117,10.8095,106.652
1679,D001_3,V0049,0,Z1419_C018514,10.8019,106.648
1680,D001_3,V0049,0,Z1420_C007809,10.8227,106.683
1681,D001_3,V0049,0,Z1421_C017657,10.8218,106.686
1682,D001_3,V0049,0,Z1422_C041517,10.8181,106.685
1683,D001_3,V0086,0,Z1423_C031768,10.8124,106.678
1684,D001_3,V0049,0,Z1424_C007653,10.8178,106.684
1685,D001_3,V0049,0,Z1425_C010829,10.8126,106.681
1686,D001_3,V0086,0,Z1426_C044565,10.8145,106.688
1687,D001_3,V0049,0,Z1427_C040185,10.8116,106.688
1688,D001_3,V0049,0,Z1428_C028250,10.8067,106.693
1689,D001_3,V0049,0,Z1429_C027904,10.8174,106.688
1690,D001_3,V0086,0,Z1430_C016823,10.8237,106.707
1691,D001_3,V0049,0,Z1431_C009093,10.822,106.71
1692,D001_3,V0049,0,Z1432_C032171,10.8189,106.705
1693,D001_3,V0049,0,Z1433_C046248,10.8231,106.715
1694,D001_3,V0049,0,Z1434_C005980,10.8202,106.712
1695,D001_3,V0049,0,Z1435_C031983,10.8188,106.715
1696,D001_3,V0086,0,Z1436_C008712,10.8187,106.711
1697,D001_3,V0086,0,Z1437_C041045,10.8172,106.709
1698,D001_3,V0049,0,Z1438_C006004,10.8187,106.722
1699,D001_3,V0086,0,Z1439_C049579,10.821,106.723
1700,D001_3,V0086,0,Z1440_C046194,10.8137,106.716
1701,D001_3,V0049,0,Z1441_C041744,10.8099,106.711
1702,D001_3,V0086,0,Z1442_C039395,10.8139,106.691
1703,D001_3,V0049,0,Z1443_C027991,10.8187,106.688
1704,D001_3,V0049,0,Z1444_C005608,10.8175,106.693
1705,D001_3,V0086,0,Z1445_C018371,10.8138,106.698
1706,D001_3,V0049,0,Z1446_C015606,10.8127,106.7
1707,D001_3,V0049,0,Z1447_C022243,10.8158,106.7
1708,D001_3,V0049,0,Z1448_C043408,10.8121,106.696
1709,D001_3,V0049,0,Z1449_C029528,10.8065,106.698
1710,D001_3,V0049,0,Z1450_C001919,10.8192,106.696
1711,D001_3,V0086,0,Z1451_C003825,10.8194,106.699
1712,D001_3,V0049,0,Z1452_C005373,10.8171,106.701
1713,D001_3,V0049,0,Z1453_C038229,10.8203,106.701
1714,D001_3,V0049,0,Z1454_C030324,10.8189,106.703
1715,D001_3,V0049,0,Z1455_C017549,10.8178,106.706
1716,D001_3,V0049,0,Z1456_C033262,10.824,106.689
1717,D001_3,V0049,0,Z1457_C003069,10.8247,106.685
1718,D001_3,V0049,0,Z1458_C005568,10.8237,106.696
1719,D001_3,V0049,0,Z1459_C000957,10.8232,106.691
1720,D001_3,V0049,0,Z1460_C002363,10.8207,106.692
1721,D001_3,V0086,0,Z1461_C007229,10.8337,106.683
1722,D001_3,V0086,0,Z1462_C049064,10.8322,106.687
1723,D001_3,V0049,0,Z1463_C039173,10.8291,106.69
1724,D001_3,V0086,0,Z1464_C039332,10.8283,106.688
1725,D001_3,V0049,0,Z1465_C001677,10.8306,106.691
1726,D001_3,V0049,0,Z1466_C048739,10.8337,106.693
1727,D001_3,V0086,0,Z1467_C018773,10.8295,106.694
1728,D001_3,V0049,0,Z1468_C009099,10.8306,106.697
1729,D001_3,V0049,0,Z1469_C024557,10.8335,106.698
1730,D001_3,V0049,0,Z1470_C010218,10.8317,106.695
1731,D001_3,V0049,0,Z1471_C022184,10.8358,106.7
1732,D001_3,V0049,0,Z1472_C000441,10.8362,106.706
1733,D001_3,V0049,0,Z1473_C018073,10.828,106.702
1734,D001_3,V0049,0,Z1474_C034352,10.8224,106.699
1735,D001_3,V0049,0,Z1475_C010638,10.8268,106.701
1736,D001_3,V0086,0,Z1476_C028843,10.826,106.705
1737,D001_3,V0049,0,Z1477_C047964,10.8289,106.708
1738,D001_3,V0049,0,Z1478_C045938,10.8308,106.705
1739,D001_3,V0086,0,Z1479_C000689,10.8083,106.709
1740,D001_3,V0049,0,Z1480_C045243,10.806,106.71
1741,D001_3,V0049,0,Z1481_C001130,10.8077,106.713
1742,D001_3,V0049,0,Z1482_C036047,10.8059,106.705
1743,D001_3,V0049,0,Z1483_C018639,10.8073,106.702
1744,D001_3,V0049,0,Z1484_C042323,10.8806,106.723
1745,D001_3,V0086,0,Z1485_C029669,10.874,106.724
1746,D001_3,V0049,0,Z1486_C038933,10.8716,106.723
1747,D001_3,V0049,0,Z1487_C024457,10.8733,106.72
1748,D001_3,V0086,0,Z1488_C003206,10.871,106.717
1749,D001_3,V0049,0,Z1489_C033562,10.8855,106.736
1750,D001_3,V0049,0,Z1490_C013752,10.8867,106.733
1751,D001_3,V0086,0,Z1491_C044293,10.8817,106.736
1752,D001_3,V0086,0,Z1492_C046373,10.8895,106.729
1753,D001_3,V0086,0,Z1493_C027730,10.8865,106.728
1754,D001_3,V0049,0,Z1494_C040633,10.8868,106.73
1755,D001_3,V0049,0,Z1495_C005115,10.895,106.736
1756,D001_3,V0049,0,Z1496_C009811,10.8921,106.733
1757,D001_3,V0086,0,Z1497_C024413,10.8696,106.736
1758,D001_3,V0049,0,Z1498_C018545,10.8776,106.735
1759,D001_3,V0049,0,Z1499_C007316,10.8758,106.737
1760,D001_3,V0086,0,Z1500_C041686,10.8806,106.737
1761,D001_3,V0049,0,Z1501_C020665,10.8792,106.732
1762,D001_3,V0086,0,Z1502_C014465,10.8786,106.73
1763,D001_3,V0049,0,Z1503_C016745,10.8798,106.727
1764,D001_3,V0049,0,Z1504_C035840,10.8803,106.729
1765,D001_3,V0086,0,Z1505_C046203,10.8844,106.725
1766,D001_3,V0086,0,Z1506_C029899,10.8662,106.733
1767,D001_3,V0049,0,Z1507_C004198,10.8752,106.729
1768,D001_3,V0086,0,Z1508_C043490,10.8899,106.741
1769,D001_3,V0049,0,Z1509_C023092,10.8843,106.74
1770,D001_3,V0049,0,Z1510_C012386,10.8899,106.745
1771,D001_3,V0086,0,Z1511_C012504,10.8873,106.746
1772,D001_3,V0049,0,Z1512_C032487,10.8761,106.741
1773,D001_3,V0049,0,Z1513_C026432,10.8697,106.742
1774,D001_3,V0049,0,Z1514_C001217,10.8746,106.743
1775,D001_3,V0086,0,Z1515_C005403,10.8741,106.714
1776,D001_3,V0049,0,Z1516_C025245,10.8953,106.73
1777,D001_3,V0086,0,Z1517_C046972,10.8956,106.726
1778,D001_3,V0049,0,Z1518_C026936,10.8945,106.726
1779,D001_3,V0049,0,Z1519_C042789,10.8926,106.729
1780,D001_3,V0086,0,Z1520_C021650,10.8952,106.725
1781,D001_3,V0086,0,Z1521_C022826,10.8959,106.723
1782,D001_3,V0049,0,Z1522_C037699,10.8921,106.723
1783,D001_3,V0049,0,Z1523_C033699,10.8943,106.721
1784,D001_3,V0086,0,Z1524_C008707,10.8878,106.726
1785,D001_3,V0049,0,Z1525_C003836,10.895,106.713
1786,D001_3,V0049,0,Z1526_C002577,10.896,106.712
1787,D001_3,V0049,0,Z1527_C020956,10.8882,106.721
1788,D001_3,V0049,0,Z1528_C021644,10.8823,106.721
1789,D001_3,V0049,0,Z1529_C049906,10.8833,106.716
1790,D001_3,V0086,0,Z1530_C018711,10.8857,106.712
1791,D001_3,V0049,0,Z1531_C044044,10.8909,106.713
1792,D001_3,V0049,0,Z1532_C007264,10.8669,106.691
1793,D001_3,V0086,0,Z1533_C038097,10.8677,106.689
1794,D001_3,V0049,0,Z1534_C019998,10.8679,106.681
1795,D001_3,V0049,0,Z1535_C000979,10.8713,106.678
1796,D001_3,V0049,0,Z1536_C017647,10.854,106.681
1797,D001_3,V0086,0,Z1537_C001886,10.8548,106.685
1798,D001_3,V0049,0,Z1538_C013922,10.8593,106.677
1799,D001_3,V0049,0,Z1539_C017988,10.8603,106.681
1800,D001_3,V0086,0,Z1540_C016366,10.8614,106.691
1801,D001_3,V0049,0,Z1541_C035630,10.8587,106.688
1802,D001_3,V0086,0,Z1542_C041556,10.8578,106.686
1803,D001_3,V0086,0,Z1543_C028986,10.8619,106.681
1804,D001_3,V0086,0,Z1544_C024750,10.8668,106.681
1805,D001_3,V0049,0,Z1545_C002070,10.8665,106.677
