Inter_Index,Inter_ID,Zone_Index,Depot_ID,Medoid_Customer_ID,Latitude,Longitude,Weight,Volume,Service
1042,Z1042_C014265,1042,D001_3,C014265,10.8145,106.673,22.12,0.094,15
1043,Z1043_C001611,1043,D001_3,C001611,10.8151,106.674,71.4,0.058,30
1044,Z1044_C026653,1044,D001_3,C026653,10.82,106.675,69.77,0.213,23
1045,Z1045_C006946,1045,D001_3,C006946,10.8139,106.68,15.15,0.025,14
1046,Z1046_C014842,1046,D001_3,C014842,10.8099,106.675,66.38,0.297,49
1047,Z1047_C019457,1047,D001_3,C019457,10.8068,106.678,77.76,0.321,50
1048,Z1048_C014121,1048,D001_3,C014121,10.8036,106.667,57.42,0.148,26
1049,Z1049_C040139,1049,D001_3,C040139,10.8114,106.671,76.5,0.348,50
1050,Z1050_C028963,1050,D001_3,C028963,10.8064,106.668,55.97,0.256,21
1051,Z1051_C049793,1051,D001_3,C049793,10.8156,106.663,66.37,0.133,27
1052,Z1052_C049924,1052,D001_3,C049924,10.8205,106.663,22.37,0.054,3
1053,Z1053_C047130,1053,D001_3,C047130,10.8006,106.679,66.75,0.164,37
1054,Z1054_C002467,1054,D001_3,C002467,10.8008,106.674,49.5,0.134,17
1055,Z1055_C018071,1055,D001_3,C018071,10.8011,106.67,35.46,0.189,18
1056,Z1056_C034546,1056,D001_3,C034546,10.8073,106.672,65.55,0.258,26
1057,Z1057_C016264,1057,D001_3,C016264,10.8084,106.673,24.18,0.063,18
1058,Z1058_C008839,1058,D001_3,C008839,10.7941,106.673,36.38,0.154,15
1059,Z1059_C013713,1059,D001_3,C013713,10.7911,106.674,71.09,0.266,35
1060,Z1060_C004038,1060,D001_3,C004038,10.794,106.677,32.17,0.128,19
1061,Z1061_C033181,1061,D001_3,C033181,10.7886,106.663,50.14,0.152,29
1062,Z1062_C028584,1062,D001_3,C028584,10.7956,106.674,65.99,0.388,41
1063,Z1063_C038489,1063,D001_3,C038489,10.798,106.664,66.66,0.363,15
1064,Z1064_C041205,1064,D001_3,C041205,10.7858,106.697,66.6,0.101,26
1065,Z1065_C013961,1065,D001_3,C013961,10.7895,106.684,58.96,0.165,25
1066,Z1066_C022159,1066,D001_3,C022159,10.7928,106.679,36.8,0.157,20
1067,Z1067_C018672,1067,D001_3,C018672,10.7866,106.687,45.31,0.078,13
1068,Z1068_C038939,1068,D001_3,C038939,10.8395,106.654,72.08,0.357,36
1069,Z1069_C031070,1069,D001_3,C031070,10.8479,106.656,24.59,0.135,40
1070,Z1070_C007149,1070,D001_3,C007149,10.8446,106.652,71.38,0.325,57
1071,Z1071_C001060,1071,D001_3,C001060,10.843,106.661,48.5,0.243,19
1072,Z1072_C024716,1072,D001_3,C024716,10.8352,106.621,13.41,0.011,9
1073,Z1073_C009273,1073,D001_3,C009273,10.8388,106.625,34.06,0.128,18
1074,Z1074_C035010,1074,D001_3,C035010,10.8409,106.627,50.59,0.188,40
1075,Z1075_C024054,1075,D001_3,C024054,10.8399,106.627,28.37,0.138,10
1076,Z1076_C007456,1076,D001_3,C007456,10.8469,106.627,23.43,0.051,4
1077,Z1077_C042744,1077,D001_3,C042744,10.8489,106.633,13.2,0.052,6
1078,Z1078_C026993,1078,D001_3,C026993,10.8383,106.632,77.18,0.247,49
1079,Z1079_C002857,1079,D001_3,C002857,10.8409,106.629,23.64,0.104,19
1080,Z1080_C020836,1080,D001_3,C020836,10.8536,106.63,56.41,0.126,41
1081,Z1081_C030367,1081,D001_3,C030367,10.8551,106.651,35.5,0.025,29
1082,Z1082_C026617,1082,D001_3,C026617,10.8473,106.649,29.52,0.151,27
1083,Z1083_C044695,1083,D001_3,C044695,10.8399,106.649,41.45,0.21,19
1084,Z1084_C037702,1084,D001_3,C037702,10.8466,106.646,48.15,0.103,28
1085,Z1085_C018465,1085,D001_3,C018465,10.8467,106.643,24.2,0.033,15
1086,Z1086_C044455,1086,D001_3,C044455,10.8496,106.638,75.29,0.193,48
1087,Z1087_C046574,1087,D001_3,C046574,10.8429,106.644,74.62,0.205,39
1088,Z1088_C040916,1088,D001_3,C040916,10.839,106.639,70.3,0.437,54
1089,Z1089_C008107,1089,D001_3,C008107,10.8395,106.647,33.33,0.22,24
1090,Z1090_C032853,1090,D001_3,C032853,10.8437,106.635,54.25,0.27,37
1091,Z1091_C000035,1091,D001_3,C000035,10.8359,106.653,78.2,0.202,56
1092,Z1092_C005133,1092,D001_3,C005133,10.834,106.651,30.48,0.199,26
1093,Z1093_C020991,1093,D001_3,C020991,10.8301,106.646,32.59,0.181,31
1094,Z1094_C032476,1094,D001_3,C032476,10.8271,106.648,48.12,0.297,40
1095,Z1095_C007769,1095,D001_3,C007769,10.8283,106.657,61.6,0.109,33
1096,Z1096_C012915,1096,D001_3,C012915,10.8372,106.66,33.96,0.096,22
1097,Z1097_C040194,1097,D001_3,C040194,10.8315,106.627,9.19,0.007,9
1098,Z1098_C014506,1098,D001_3,C014506,10.8322,106.633,73.3,0.168,31
1099,Z1099_C021298,1099,D001_3,C021298,10.8268,106.632,14.47,0.006,12
1100,Z1100_C002739,1100,D001_3,C002739,10.8242,106.634,14.38,0.014,8
1101,Z1101_C014946,1101,D001_3,C014946,10.8263,106.639,65.07,0.112,53
1102,Z1102_C010060,1102,D001_3,C010060,10.8292,106.636,38.72,0.177,27
1103,Z1103_C049416,1103,D001_3,C049416,10.8259,106.643,69.23,0.397,35
1104,Z1104_C018244,1104,D001_3,C018244,10.8336,106.644,57.49,0.177,41
1105,Z1105_C024688,1105,D001_3,C024688,10.7158,106.623,45.62,0.152,35
1106,Z1106_C021676,1106,D001_3,C021676,10.6927,106.586,16.52,0.22,15
1107,Z1107_C025696,1107,D001_3,C025696,10.7052,106.593,48.88,0.685,40
1108,Z1108_C022698,1108,D001_3,C022698,10.6956,106.601,74.58,0.646,43
1109,Z1109_C015507,1109,D001_3,C015507,10.7017,106.614,76.59,0.62,54
1110,Z1110_C034827,1110,D001_3,C034827,10.7071,106.594,21.39,0.094,11
1111,Z1111_C018683,1111,D001_3,C018683,10.6629,106.619,28.46,0.401,25
1112,Z1112_C041359,1112,D001_3,C041359,10.6567,106.605,45.92,0.576,37
1113,Z1113_C014966,1113,D001_3,C014966,10.6662,106.593,46.79,0.503,35
1114,Z1114_C026893,1114,D001_3,C026893,10.6913,106.609,26.72,0.262,16
1115,Z1115_C028482,1115,D001_3,C028482,10.6726,106.603,72.63,0.428,28
1116,Z1116_C030716,1116,D001_3,C030716,10.6914,106.616,18.01,0.122,4
1117,Z1117_C022011,1117,D001_3,C022011,10.6769,106.62,13.11,0.646,48
1118,Z1118_C034814,1118,D001_3,C034814,10.7113,106.65,68.32,0.501,19
1119,Z1119_C010409,1119,D001_3,C010409,10.6666,106.664,20.53,0.295,11
1120,Z1120_C043099,1120,D001_3,C043099,10.6658,106.668,13.57,0.013,11
1121,Z1121_C040775,1121,D001_3,C040775,10.6757,106.668,69.9,0.281,34
1122,Z1122_C006526,1122,D001_3,C006526,10.6904,106.663,12.92,0.476,11
1123,Z1123_C000691,1123,D001_3,C000691,10.6811,106.666,19.43,0.361,25
1124,Z1124_C018378,1124,D001_3,C018378,10.7213,106.639,33.78,0.457,17
1125,Z1125_C005569,1125,D001_3,C005569,10.7096,106.63,40.9,0.372,39
1126,Z1126_C026733,1126,D001_3,C026733,10.6825,106.625,6.72,0.272,17
1127,Z1127_C008739,1127,D001_3,C008739,10.6939,106.647,37.39,0.228,21
1128,Z1128_C009613,1128,D001_3,C009613,10.6884,106.65,51.76,0.574,46
1129,Z1129_C039077,1129,D001_3,C039077,10.6602,106.648,30.49,0.307,21
1130,Z1130_C047906,1130,D001_3,C047906,10.6569,106.641,60.06,0.549,35
1131,Z1131_C002666,1131,D001_3,C002666,10.6796,106.657,26.57,0.256,20
1132,Z1132_C042211,1132,D001_3,C042211,10.6712,106.645,68.67,0.412,33
1133,Z1133_C048999,1133,D001_3,C048999,10.8411,106.686,72.59,0.394,68
1134,Z1134_C017146,1134,D001_3,C017146,10.8413,106.691,13.41,0.219,12
1135,Z1135_C037448,1135,D001_3,C037448,10.8444,106.689,11.6,0.094,8
1136,Z1136_C025936,1136,D001_3,C025936,10.8421,106.694,8.56,0.062,4
1137,Z1137_C002111,1137,D001_3,C002111,10.8514,106.701,42.2,0.538,61
1138,Z1138_C048849,1138,D001_3,C048849,10.8459,106.691,27.53,0.478,41
1139,Z1139_C030044,1139,D001_3,C030044,10.8353,106.694,43.06,0.498,74
1140,Z1140_C000026,1140,D001_3,C000026,10.8406,106.704,9.86,0.269,26
1141,Z1141_C013603,1141,D001_3,C013603,10.8459,106.682,38.11,0.536,69
1142,Z1142_C017068,1142,D001_3,C017068,10.839,106.679,51.45,0.484,64
1143,Z1143_C018231,1143,D001_3,C018231,10.8471,106.671,43.94,0.206,49
1144,Z1144_C030221,1144,D001_3,C030221,10.8521,106.669,39.78,0.28,54
1145,Z1145_C001318,1145,D001_3,C001318,10.8495,106.685,51.59,0.299,31
1146,Z1146_C049139,1146,D001_3,C049139,10.8561,106.688,41.11,0.361,58
1147,Z1147_C014868,1147,D001_3,C014868,10.8541,106.683,45.44,0.487,54
1148,Z1148_C027402,1148,D001_3,C027402,10.8601,106.679,13.72,0.228,24
1149,Z1149_C038468,1149,D001_3,C038468,10.862,106.684,46.48,0.48,44
1150,Z1150_C043106,1150,D001_3,C043106,10.8915,106.814,22.56,0.217,9
1151,Z1151_C036911,1151,D001_3,C036911,10.8866,106.802,63.79,0.608,40
1152,Z1152_C001614,1152,D001_3,C001614,10.8958,106.813,7.37,0.221,7
1153,Z1153_C005374,1153,D001_3,C005374,10.8902,106.798,46.74,0.549,50
1154,Z1154_C038335,1154,D001_3,C038335,10.8858,106.8,1.33,0.165,4
1155,Z1155_C048077,1155,D001_3,C048077,10.8846,106.796,22.18,0.062,9
1156,Z1156_C028212,1156,D001_3,C028212,10.8947,106.805,19.66,0.052,13
1157,Z1157_C029259,1157,D001_3,C029259,10.8796,106.811,67.59,0.497,35
1158,Z1158_C001573,1158,D001_3,C001573,10.861,106.817,29.98,0.161,16
1159,Z1159_C018038,1159,D001_3,C018038,10.8751,106.815,36.91,0.628,35
1160,Z1160_C039023,1160,D001_3,C039023,10.8699,106.814,24.35,0.509,29
1161,Z1161_C016051,1161,D001_3,C016051,10.8769,106.818,30.56,0.154,28
1162,Z1162_C039999,1162,D001_3,C039999,10.838,106.813,63.35,0.659,49
1163,Z1163_C013971,1163,D001_3,C013971,10.835,106.807,30.25,0.376,26
1164,Z1164_C010613,1164,D001_3,C010613,10.8625,106.802,52.48,0.578,42
1165,Z1165_C008151,1165,D001_3,C008151,10.8485,106.811,39.14,0.659,26
1166,Z1166_C040906,1166,D001_3,C040906,10.8537,106.81,16.58,0.041,8
1167,Z1167_C025102,1167,D001_3,C025102,10.8571,106.803,28.17,0.353,21
1168,Z1168_C035843,1168,D001_3,C035843,10.8474,106.802,61.77,0.422,35
1169,Z1169_C005970,1169,D001_3,C005970,10.8492,106.819,10.21,0.027,15
1170,Z1170_C009556,1170,D001_3,C009556,10.869,106.803,19.74,0.478,22
1171,Z1171_C002360,1171,D001_3,C002360,10.8565,106.814,52.14,0.134,41
1172,Z1172_C010997,1172,D001_3,C010997,10.8712,106.806,20.91,0.465,16
1173,Z1173_C015590,1173,D001_3,C015590,10.8593,106.809,30.76,0.365,25
1174,Z1174_C026078,1174,D001_3,C026078,10.8629,106.811,46.85,0.384,12
1175,Z1175_C028354,1175,D001_3,C028354,10.862,106.794,27.5,0.192,37
1176,Z1176_C007750,1176,D001_3,C007750,10.8698,106.785,55.76,0.536,27
1177,Z1177_C014482,1177,D001_3,C014482,10.8695,106.793,54.87,0.451,37
1178,Z1178_C018734,1178,D001_3,C018734,10.8822,106.797,38.49,0.085,37
1179,Z1179_C003586,1179,D001_3,C003586,10.8417,106.784,43.99,0.251,19
1180,Z1180_C014106,1180,D001_3,C014106,10.8564,106.792,42.27,0.652,36
1181,Z1181_C001031,1181,D001_3,C001031,10.8645,106.787,33.83,0.557,49
1182,Z1182_C038952,1182,D001_3,C038952,10.8563,106.783,70.92,0.306,21
1183,Z1183_C011043,1183,D001_3,C011043,10.8618,106.785,21.2,0.164,5
1184,Z1184_C024001,1184,D001_3,C024001,10.8652,106.782,35.4,0.24,22
1185,Z1185_C023770,1185,D001_3,C023770,10.8598,106.781,73.26,0.503,31
1186,Z1186_C040559,1186,D001_3,C040559,10.8395,106.799,65.13,0.51,45
1187,Z1187_C002109,1187,D001_3,C002109,10.8458,106.795,41.1,0.227,17
1188,Z1188_C007095,1188,D001_3,C007095,10.8362,106.79,45.19,0.228,19
1189,Z1189_C002864,1189,D001_3,C002864,10.8442,106.791,35.06,0.321,11
1190,Z1190_C005060,1190,D001_3,C005060,10.848,106.794,15.7,0.206,20
1191,Z1191_C022180,1191,D001_3,C022180,10.8579,106.798,43.61,0.237,16
1192,Z1192_C001576,1192,D001_3,C001576,10.8556,106.794,36.69,0.378,25
1193,Z1193_C033299,1193,D001_3,C033299,10.851,106.8,9.18,0.101,14
1194,Z1194_C031757,1194,D001_3,C031757,10.8603,106.7,65.51,0.328,30
1195,Z1195_C032040,1195,D001_3,C032040,10.864,106.7,22.79,0.061,12
1196,Z1196_C033994,1196,D001_3,C033994,10.8606,106.706,53.78,0.308,23
1197,Z1197_C029962,1197,D001_3,C029962,10.8685,106.706,17.79,0.026,9
1198,Z1198_C014803,1198,D001_3,C014803,10.867,106.706,57.49,0.114,18
1199,Z1199_C002913,1199,D001_3,C002913,10.869,106.703,34.12,0.139,23
1200,Z1200_C013251,1200,D001_3,C013251,10.8528,106.705,46.25,0.247,19
1201,Z1201_C032721,1201,D001_3,C032721,10.8549,106.711,66.76,0.336,34
1202,Z1202_C004821,1202,D001_3,C004821,10.8522,106.707,57.74,0.233,22
1203,Z1203_C020242,1203,D001_3,C020242,10.8498,106.705,39.53,0.194,15
1204,Z1204_C026963,1204,D001_3,C026963,10.8471,106.7,64.69,0.261,33
1205,Z1205_C031687,1205,D001_3,C031687,10.8585,106.714,41.36,0.202,19
1206,Z1206_C029684,1206,D001_3,C029684,10.8579,106.711,42.85,0.061,10
1207,Z1207_C029139,1207,D001_3,C029139,10.855,106.719,24.46,0.212,9
1208,Z1208_C044944,1208,D001_3,C044944,10.8562,106.716,55.58,0.09,23
1209,Z1209_C043847,1209,D001_3,C043847,10.8459,106.708,52.82,0.2,29
1210,Z1210_C045365,1210,D001_3,C045365,10.8415,106.71,74.34,0.253,45
1211,Z1211_C005016,1211,D001_3,C005016,10.8531,106.721,73.94,0.168,40
1212,Z1212_C020536,1212,D001_3,C020536,10.8469,106.714,44.99,0.275,23
1213,Z1213_C003748,1213,D001_3,C003748,10.8351,106.736,20.36,0.027,9
1214,Z1214_C010618,1214,D001_3,C010618,10.8366,106.721,64.5,0.054,26
1215,Z1215_C044136,1215,D001_3,C044136,10.8378,106.723,19.26,0.077,11
1216,Z1216_C020089,1216,D001_3,C020089,10.8646,106.719,43.52,0.287,26
1217,Z1217_C033125,1217,D001_3,C033125,10.8605,106.72,15.9,0.007,4
1218,Z1218_C045608,1218,D001_3,C045608,10.8576,106.724,18.51,0.122,8
1219,Z1219_C017769,1219,D001_3,C017769,10.859,106.723,66.1,0.375,27
1220,Z1220_C012409,1220,D001_3,C012409,10.8603,106.726,37.77,0.226,18
1221,Z1221_C049869,1221,D001_3,C049869,10.854,106.724,55.36,0.355,21
1222,Z1222_C007842,1222,D001_3,C007842,10.881,106.713,40.49,0.058,21
1223,Z1223_C024352,1223,D001_3,C024352,10.8715,106.716,53.15,0.126,26
1224,Z1224_C042889,1224,D001_3,C042889,10.8665,106.724,51.71,0.333,33
1225,Z1225_C007082,1225,D001_3,C007082,10.8657,106.721,50.37,0.328,33
1226,Z1226_C037736,1226,D001_3,C037736,10.8411,106.739,18.44,0.062,10
1227,Z1227_C004895,1227,D001_3,C004895,10.8636,106.735,61.02,0.293,32
1228,Z1228_C014757,1228,D001_3,C014757,10.8531,106.729,40.08,0.284,9
1229,Z1229_C013800,1229,D001_3,C013800,10.8484,106.726,47.93,0.068,10
1230,Z1230_C008693,1230,D001_3,C008693,10.8555,106.741,47.68,0.132,28
1231,Z1231_C008877,1231,D001_3,C008877,10.8342,106.745,54.16,0.63,61
1232,Z1232_C033954,1232,D001_3,C033954,10.8264,106.754,73.85,0.576,47
1233,Z1233_C042326,1233,D001_3,C042326,10.8154,106.76,14.17,0.033,6
1234,Z1234_C009239,1234,D001_3,C009239,10.8383,106.746,24.75,0.512,23
1235,Z1235_C001084,1235,D001_3,C001084,10.8259,106.762,23.67,0.222,15
1236,Z1236_C030321,1236,D001_3,C030321,10.8472,106.749,36.8,0.646,36
1237,Z1237_C018572,1237,D001_3,C018572,10.847,106.743,50.05,0.445,34
1238,Z1238_C034445,1238,D001_3,C034445,10.8505,106.779,45.32,0.518,37
1239,Z1239_C035071,1239,D001_3,C035071,10.8445,106.781,22.14,0.357,15
1240,Z1240_C032530,1240,D001_3,C032530,10.8499,106.768,1.86,0.188,10
1241,Z1241_C020957,1241,D001_3,C020957,10.8515,106.767,38.05,0.556,36
1242,Z1242_C016965,1242,D001_3,C016965,10.8483,106.77,41.15,0.353,17
1243,Z1243_C024172,1243,D001_3,C024172,10.8564,106.775,9.12,0.127,6
1244,Z1244_C048505,1244,D001_3,C048505,10.8446,106.762,35.09,0.636,46
1245,Z1245_C024316,1245,D001_3,C024316,10.8301,106.78,50.02,0.477,33
1246,Z1246_C004025,1246,D001_3,C004025,10.838,106.766,23.53,0.187,12
1247,Z1247_C025786,1247,D001_3,C025786,10.8424,106.767,70.21,0.618,35
1248,Z1248_C020974,1248,D001_3,C020974,10.8493,106.752,12.94,0.207,13
1249,Z1249_C046754,1249,D001_3,C046754,10.8607,106.767,17.96,0.486,18
1250,Z1250_C044848,1250,D001_3,C044848,10.8573,106.764,28.53,0.39,24
1251,Z1251_C011941,1251,D001_3,C011941,10.8527,106.755,43.77,0.359,11
1252,Z1252_C030966,1252,D001_3,C030966,10.8518,106.757,16.24,0.581,36
1253,Z1253_C009218,1253,D001_3,C009218,10.8636,106.762,12.89,0.569,52
1254,Z1254_C045655,1254,D001_3,C045655,10.8581,106.75,29.34,0.504,29
1255,Z1255_C014039,1255,D001_3,C014039,10.8247,106.673,30.31,0.413,17
1256,Z1256_C011448,1256,D001_3,C011448,10.8271,106.671,52.25,0.412,18
1257,Z1257_C009073,1257,D001_3,C009073,10.8297,106.671,29.85,0.37,20
1258,Z1258_C042252,1258,D001_3,C042252,10.8373,106.675,19.64,0.219,7
1259,Z1259_C004417,1259,D001_3,C004417,10.8371,106.674,37.68,0.347,21
1260,Z1260_C048755,1260,D001_3,C048755,10.833,106.674,54.22,0.688,33
1261,Z1261_C025990,1261,D001_3,C025990,10.837,106.679,24.85,0.207,15
1262,Z1262_C022242,1262,D001_3,C022242,10.833,106.671,47.83,0.64,30
1263,Z1263_C000291,1263,D001_3,C000291,10.831,106.676,37.38,0.521,26
1264,Z1264_C024936,1264,D001_3,C024936,10.8311,106.679,54.66,0.42,27
1265,Z1265_C044811,1265,D001_3,C044811,10.8348,106.679,54.44,0.448,27
1266,Z1266_C044082,1266,D001_3,C044082,10.8383,106.67,50.73,0.494,24
1267,Z1267_C019051,1267,D001_3,C019051,10.8391,106.667,40.77,0.323,22
1268,Z1268_C016558,1268,D001_3,C016558,10.8425,106.67,36.79,0.368,20
1269,Z1269_C029385,1269,D001_3,C029385,10.8357,106.665,70.62,0.549,35
1270,Z1270_C011531,1270,D001_3,C011531,10.8317,106.664,39.48,0.359,18
1271,Z1271_C018296,1271,D001_3,C018296,10.8367,106.657,20.63,0.232,8
1272,Z1272_C042829,1272,D001_3,C042829,10.8372,106.66,59.61,0.42,22
1273,Z1273_C036170,1273,D001_3,C036170,10.8327,106.662,30.24,0.272,21
1274,Z1274_C032189,1274,D001_3,C032189,10.8264,106.68,53.63,0.627,25
1275,Z1275_C019400,1275,D001_3,C019400,10.8237,106.678,22.13,0.174,5
1276,Z1276_C021430,1276,D001_3,C021430,10.8223,106.682,70.67,0.69,29
1277,Z1277_C043253,1277,D001_3,C043253,10.8208,106.681,19.16,0.175,15
1278,Z1278_C017932,1278,D001_3,C017932,10.8156,106.686,24.6,0.185,15
1279,Z1279_C049797,1279,D001_3,C049797,10.8218,106.675,8.29,0.245,15
1280,Z1280_C045184,1280,D001_3,C045184,10.8233,106.674,51.14,0.644,25
1281,Z1281_C044227,1281,D001_3,C044227,10.82,106.678,17.15,0.136,12
1282,Z1282_C012245,1282,D001_3,C012245,10.8272,106.685,32.59,0.338,27
1283,Z1283_C033750,1283,D001_3,C033750,10.8291,106.685,50.15,0.598,32
1284,Z1284_C028405,1284,D001_3,C028405,10.8269,106.686,59.23,0.496,16
1285,Z1285_C045959,1285,D001_3,C045959,10.8285,106.681,20.83,0.083,3
1286,Z1286_C000798,1286,D001_3,C000798,10.8191,106.685,36.08,0.319,13
1287,Z1287_C028946,1287,D001_3,C028946,10.8148,106.688,36.87,0.379,18
1288,Z1288_C006376,1288,D001_3,C006376,10.8247,106.682,40.88,0.271,17
1289,Z1289_C019940,1289,D001_3,C019940,10.8179,106.693,39.52,0.458,20
1290,Z1290_C020678,1290,D001_3,C020678,10.821,106.692,19.78,0.241,8
1291,Z1291_C010364,1291,D001_3,C010364,10.8231,106.688,58.45,0.503,26
1292,Z1292_C029368,1292,D001_3,C029368,10.8262,106.686,20.18,0.115,7
1293,Z1293_C035551,1293,D001_3,C035551,10.8304,106.689,47.18,0.63,26
1294,Z1294_C015646,1294,D001_3,C015646,10.8372,106.684,34.73,0.307,11
1295,Z1295_C047880,1295,D001_3,C047880,10.8304,106.659,23.87,0.222,8
1296,Z1296_C001762,1296,D001_3,C001762,10.8313,106.659,65.73,0.607,21
1297,Z1297_C014325,1297,D001_3,C014325,10.829,106.659,39.74,0.306,20
1298,Z1298_C038420,1298,D001_3,C038420,10.8274,106.668,17.54,0.236,3
1299,Z1299_C012058,1299,D001_3,C012058,10.8233,106.656,42.68,0.379,13
1300,Z1300_C008328,1300,D001_3,C008328,10.8248,106.659,49.34,0.53,28
1301,Z1301_C005946,1301,D001_3,C005946,10.8262,106.666,39.57,0.533,23
1302,Z1302_C010460,1302,D001_3,C010460,10.827,106.662,27.46,0.437,23
1303,Z1303_C008169,1303,D001_3,C008169,10.8225,106.662,29.91,0.361,28
1304,Z1304_C019040,1304,D001_3,C019040,10.8198,106.662,60.15,0.687,47
1305,Z1305_C045607,1305,D001_3,C045607,10.8196,106.663,22.93,0.204,5
1306,Z1306_C000451,1306,D001_3,C000451,10.8199,106.657,53.11,0.616,14
1307,Z1307_C023186,1307,D001_3,C023186,10.8211,106.666,39.54,0.377,19
1308,Z1308_C015657,1308,D001_3,C015657,10.8235,106.665,22.31,0.39,26
1309,Z1309_C016369,1309,D001_3,C016369,10.8127,106.666,56.45,0.485,31
1310,Z1310_C014574,1310,D001_3,C014574,10.8172,106.664,24.81,0.219,9
1311,Z1311_C041944,1311,D001_3,C041944,10.8151,106.663,42.63,0.479,14
1312,Z1312_C017037,1312,D001_3,C017037,10.8122,106.67,48.32,0.607,19
1313,Z1313_C048207,1313,D001_3,C048207,10.8093,106.668,71.81,0.574,24
1314,Z1314_C004261,1314,D001_3,C004261,10.8136,106.676,62.2,0.522,24
1315,Z1315_C001575,1315,D001_3,C001575,10.8132,106.679,14.82,0.239,5
1316,Z1316_C014952,1316,D001_3,C014952,10.8151,106.68,17.58,0.163,12
1317,Z1317_C043986,1317,D001_3,C043986,10.8155,106.679,60.88,0.441,26
1318,Z1318_C032949,1318,D001_3,C032949,10.8203,106.671,22.63,0.1,8
1319,Z1319_C002465,1319,D001_3,C002465,10.821,106.671,17.04,0.226,9
1320,Z1320_C001263,1320,D001_3,C001263,10.8211,106.671,26.88,0.471,29
1321,Z1321_C036175,1321,D001_3,C036175,10.8228,106.671,14.61,0.238,15
1322,Z1322_C027569,1322,D001_3,C027569,10.8191,106.678,41.75,0.529,28
1323,Z1323_C019354,1323,D001_3,C019354,10.8179,106.669,36.54,0.662,19
1324,Z1324_C036270,1324,D001_3,C036270,10.7903,106.675,16.11,0.345,36
1325,Z1325_C047929,1325,D001_3,C047929,10.7897,106.69,46.94,0.531,58
1326,Z1326_C005509,1326,D001_3,C005509,10.7852,106.685,56.66,0.215,45
1327,Z1327_C019828,1327,D001_3,C019828,10.7868,106.695,30.4,0.187,35
1328,Z1328_C027471,1328,D001_3,C027471,10.7924,106.682,33.12,0.64,39
1329,Z1329_C018264,1329,D001_3,C018264,10.7977,106.686,21.04,0.387,52
1330,Z1330_C025758,1330,D001_3,C025758,10.7931,106.691,11.93,0.43,31
1331,Z1331_C043762,1331,D001_3,C043762,10.799,106.689,31.9,0.319,45
1332,Z1332_C038753,1332,D001_3,C038753,10.803,106.71,65.38,0.23,71
1333,Z1333_C004816,1333,D001_3,C004816,10.8064,106.699,3.55,0.12,9
1334,Z1334_C011996,1334,D001_3,C011996,10.8043,106.702,42.3,0.619,60
1335,Z1335_C042168,1335,D001_3,C042168,10.7975,106.7,34.57,0.231,27
1336,Z1336_C025592,1336,D001_3,C025592,10.7869,106.699,10.36,0.086,5
1337,Z1337_C043563,1337,D001_3,C043563,10.7887,106.701,37.51,0.619,29
1338,Z1338_C004768,1338,D001_3,C004768,10.7922,106.701,6.42,0.392,20
1339,Z1339_C034348,1339,D001_3,C034348,10.7922,106.698,56.92,0.354,52
1340,Z1340_C041425,1340,D001_3,C041425,10.7939,106.695,7.61,0.258,21
1341,Z1341_C005261,1341,D001_3,C005261,10.7998,106.696,57.24,0.613,99
1342,Z1342_C024698,1342,D001_3,C024698,10.8107,106.699,56.21,0.403,77
1343,Z1343_C027593,1343,D001_3,C027593,10.8132,106.687,39.77,0.432,53
1344,Z1344_C042457,1344,D001_3,C042457,10.8151,106.688,26.03,0.266,35
1345,Z1345_C006567,1345,D001_3,C006567,10.8006,106.683,9.76,0.219,24
1346,Z1346_C031434,1346,D001_3,C031434,10.8041,106.688,36.72,0.486,59
1347,Z1347_C040557,1347,D001_3,C040557,10.8068,106.681,28.27,0.488,41
1348,Z1348_C007847,1348,D001_3,C007847,10.7983,106.681,20.11,0.418,34
1349,Z1349_C040277,1349,D001_3,C040277,10.8036,106.673,11.36,0.365,50
1350,Z1350_C044542,1350,D001_3,C044542,10.8106,106.631,62.4,0.552,22
1351,Z1351_C030992,1351,D001_3,C030992,10.8058,106.63,17.31,0.249,7
1352,Z1352_C002590,1352,D001_3,C002590,10.8134,106.635,64.75,0.676,51
1353,Z1353_C021480,1353,D001_3,C021480,10.8043,106.633,21.78,0.172,3
1354,Z1354_C018616,1354,D001_3,C018616,10.817,106.637,54.04,0.582,30
1355,Z1355_C038560,1355,D001_3,C038560,10.8141,106.636,13.02,0.182,14
1356,Z1356_C024975,1356,D001_3,C024975,10.8332,106.649,56.62,0.513,16
1357,Z1357_C019958,1357,D001_3,C019958,10.8362,106.644,21.88,0.225,11
1358,Z1358_C045767,1358,D001_3,C045767,10.8321,106.644,53.88,0.528,28
1359,Z1359_C013465,1359,D001_3,C013465,10.8302,106.643,38.07,0.345,13
1360,Z1360_C028633,1360,D001_3,C028633,10.827,106.646,18.02,0.134,5
1361,Z1361_C036072,1361,D001_3,C036072,10.8255,106.647,42.72,0.549,34
1362,Z1362_C015284,1362,D001_3,C015284,10.8164,106.646,39.55,0.409,22
1363,Z1363_C041243,1363,D001_3,C041243,10.8264,106.635,21.54,0.207,12
1364,Z1364_C029489,1364,D001_3,C029489,10.828,106.64,42.92,0.427,22
1365,Z1365_C005518,1365,D001_3,C005518,10.8272,106.642,44.49,0.37,19
1366,Z1366_C026322,1366,D001_3,C026322,10.8205,106.638,44.41,0.651,22
