customer_id,cluster_id,medoid_id,medoid_index,distance_km
C030442,5,C023800,1861,2.643643
C030448,1,C045643,3630,0.921405
C030451,1,C045643,3630,2.280876
C030452,7,C008032,630,0.808756
C030458,1,C045643,3630,2.118157
C030469,0,C041816,3311,2.385445
C030488,1,C045643,3630,1.673270
C030492,6,C016665,1320,2.616190
C030499,1,C045643,3630,2.239461
C030526,7,C008032,630,2.537338
C030538,5,C023800,1861,2.077394
C030544,3,C038542,3084,1.774542
C030551,0,C041816,3311,3.177939
C030565,3,C038542,3084,2.119324
C030571,0,C041816,3311,2.445306
C030573,1,C045643,3630,0.459238
C030581,6,C016665,1320,2.353447
C030587,3,C038542,3084,1.444773
C030588,2,C006463,501,0.640558
C030589,5,C023800,1861,0.169348
C030601,0,C041816,3311,2.498306
C030638,1,C045643,3630,2.336242
C030642,1,C045643,3630,1.434139
C030655,3,C038542,3084,1.417010
C030661,7,C008032,630,1.179995
C030689,3,C038542,3084,1.848018
C030724,7,C008032,630,0.819738
C030725,0,C041816,3311,2.971639
C030730,1,C045643,3630,1.952453
C030746,6,C016665,1320,1.664049
C030758,7,C008032,630,2.161792
C030787,7,C008032,630,2.027652
C030789,4,C001362,118,0.968137
C030792,4,C001362,118,2.237612
C030809,6,C016665,1320,2.404346
C030813,0,C041816,3311,1.112383
C030829,3,C038542,3084,1.508289
C030844,5,C023800,1861,2.856725
C030854,0,C041816,3311,1.098571
C030883,4,C001362,118,2.122271
C030887,0,C041816,3311,1.318446
C030912,0,C041816,3311,1.834170
C030914,5,C023800,1861,2.540071
C030917,6,C016665,1320,0.612808
C030923,1,C045643,3630,2.156978
C030926,6,C016665,1320,1.956931
C030932,7,C008032,630,2.000392
C030939,7,C008032,630,1.621166
C030953,4,C001362,118,2.258194
C030961,4,C001362,118,2.232108
C030974,6,C016665,1320,1.921856
C030978,0,C041816,3311,0.862572
C031002,5,C023800,1861,3.362910
C031005,3,C038542,3084,2.142517
C031008,5,C023800,1861,2.445564
C031012,4,C001362,118,2.358099
C031015,1,C045643,3630,1.274823
C031055,0,C041816,3311,0.394655
C031105,5,C023800,1861,2.421619
C031112,7,C008032,630,1.628598
C031128,1,C045643,3630,2.821446
C031145,2,C006463,501,1.967436
C031147,1,C045643,3630,2.284907
C031149,5,C023800,1861,1.669907
C031150,2,C006463,501,1.552057
C031151,3,C038542,3084,0.695569
C031173,7,C008032,630,2.423410
C031179,4,C001362,118,2.467063
C031184,7,C008032,630,0.651548
C031191,5,C023800,1861,0.899900
C031193,7,C008032,630,0.361872
C031197,6,C016665,1320,2.023334
C031237,0,C041816,3311,2.509105
C031241,0,C041816,3311,1.377893
C031246,7,C008032,630,2.239484
C031255,6,C016665,1320,2.179329
C031302,0,C041816,3311,1.746232
C031312,6,C016665,1320,1.939563
C031328,3,C038542,3084,2.751312
C031340,3,C038542,3084,1.816251
C031354,1,C045643,3630,2.652564
C031356,0,C041816,3311,1.990254
C031368,2,C006463,501,2.428391
C031372,3,C038542,3084,1.773740
C031378,1,C045643,3630,2.010952
C031382,2,C006463,501,1.983376
C031385,6,C016665,1320,1.372344
C031407,5,C023800,1861,0.869380
C031421,7,C008032,630,1.972993
C031448,7,C008032,630,0.152587
C031449,2,C006463,501,2.778931
C031452,4,C001362,118,0.662557
C031453,4,C001362,118,1.127212
C031457,3,C038542,3084,1.303909
C031477,2,C006463,501,1.564814
C031496,0,C041816,3311,1.907771
C031497,6,C016665,1320,1.713850
C031506,3,C038542,3084,0.648813
C031533,2,C006463,501,2.219298
C031563,0,C041816,3311,2.486808
C031567,4,C001362,118,1.871356
C031572,3,C038542,3084,1.746433
C031582,1,C045643,3630,2.029266
C031586,7,C008032,630,1.463106
C031590,0,C041816,3311,1.271035
C031601,7,C008032,630,1.553486
C031629,4,C001362,118,0.916508
C031637,4,C001362,118,1.202118
C031660,0,C041816,3311,3.063193
C031670,2,C006463,501,2.185012
C031678,1,C045643,3630,1.945114
C031690,5,C023800,1861,1.716242
C031697,1,C045643,3630,2.372884
C031720,4,C001362,118,2.372493
C031723,1,C045643,3630,0.559012
C031725,3,C038542,3084,1.731320
C031735,7,C008032,630,1.666934
C031754,6,C016665,1320,1.483054
C031760,5,C023800,1861,2.138717
C031780,0,C041816,3311,1.386782
C031784,7,C008032,630,0.747956
C031785,3,C038542,3084,0.512961
C031820,1,C045643,3630,2.471973
C031857,6,C016665,1320,1.603913
C031860,6,C016665,1320,2.029231
C031861,1,C045643,3630,3.102476
C031872,7,C008032,630,1.890026
C031880,1,C045643,3630,2.334522
C031909,2,C006463,501,0.719235
C031920,2,C006463,501,1.360894
C031960,6,C016665,1320,1.981705
C031975,0,C041816,3311,1.774776
C032005,2,C006463,501,0.849860
C032021,5,C023800,1861,1.180378
C032025,6,C016665,1320,1.645971
C032029,5,C023800,1861,0.595043
C032043,3,C038542,3084,2.396250
C032077,5,C023800,1861,2.264654
C032110,0,C041816,3311,1.417914
C032114,2,C006463,501,2.183617
C032115,4,C001362,118,1.808623
C032117,1,C045643,3630,1.369871
C032144,4,C001362,118,2.284930
C032147,2,C006463,501,1.951346
C032159,0,C041816,3311,1.978581
C032160,3,C038542,3084,1.995265
C032163,7,C008032,630,1.228680
C032188,2,C006463,501,0.148234
C032190,7,C008032,630,1.072544
C032199,5,C023800,1861,2.490603
C032214,5,C023800,1861,2.743826
C032220,6,C016665,1320,2.176259
C032238,3,C038542,3084,0.862368
C032270,7,C008032,630,1.413174
C032279,7,C008032,630,1.704179
C032326,6,C016665,1320,2.183882
C032330,6,C016665,1320,2.242506
C032339,5,C023800,1861,1.098649
C032340,7,C008032,630,2.315857
C032341,3,C038542,3084,2.762807
C032348,7,C008032,630,2.001036
C032350,7,C008032,630,1.835733
C032360,2,C006463,501,2.375281
C032398,3,C038542,3084,2.038554
C032404,3,C038542,3084,1.774004
C032417,0,C041816,3311,2.057477
C032418,6,C016665,1320,1.965065
C032423,1,C045643,3630,0.489570
C032439,5,C023800,1861,3.113940
C032451,6,C016665,1320,2.112390
C032463,5,C023800,1861,2.062795
C032473,2,C006463,501,3.089666
C032485,3,C038542,3084,0.884106
C032511,6,C016665,1320,1.776399
C032512,2,C006463,501,1.971059
C032546,5,C023800,1861,3.377326
C032550,6,C016665,1320,1.444831
C032566,3,C038542,3084,1.471454
C032631,3,C038542,3084,1.827205
C032641,7,C008032,630,2.157938
C032669,6,C016665,1320,1.348845
C032670,4,C001362,118,0.427638
C032674,0,C041816,3311,2.586427
C032685,7,C008032,630,1.766858
C032688,5,C023800,1861,1.490295
C032695,1,C045643,3630,1.685299
C032809,6,C016665,1320,2.302092
C032825,2,C006463,501,1.131670
C032842,2,C006463,501,0.550357
C032859,5,C023800,1861,0.422393
C032867,2,C006463,501,2.139723
C032869,0,C041816,3311,2.806040
C032881,1,C045643,3630,1.953200
C032904,6,C016665,1320,0.998667
C032927,1,C045643,3630,2.180444
C032937,2,C006463,501,1.632180
C032938,5,C023800,1861,1.495569
C032958,0,C041816,3311,0.349631
C032960,7,C008032,630,1.152220
C032992,1,C045643,3630,1.247299
C033012,7,C008032,630,0.766258
C033014,1,C045643,3630,2.061998
C033026,7,C008032,630,1.904302
C033034,0,C041816,3311,1.482486
C033035,5,C023800,1861,2.496594
C033036,4,C001362,118,2.275099
C033051,0,C041816,3311,1.095559
C033062,6,C016665,1320,1.428540
C033067,5,C023800,1861,1.860005
C033077,0,C041816,3311,2.829337
C033083,7,C008032,630,1.162363
C033093,0,C041816,3311,1.182748
C033100,0,C041816,3311,0.845262
C033112,6,C016665,1320,2.156862
C033115,0,C041816,3311,1.492335
C033130,7,C008032,630,1.715084
C033132,7,C008032,630,2.004961
C033133,3,C038542,3084,2.340943
C033146,3,C038542,3084,0.874794
C033149,0,C041816,3311,2.359201
C033157,0,C041816,3311,2.950129
C033165,6,C016665,1320,1.645319
C033170,6,C016665,1320,1.510288
C033183,2,C006463,501,1.287889
C033188,1,C045643,3630,2.397879
C033193,1,C045643,3630,0.588988
C033194,6,C016665,1320,1.740343
C033211,7,C008032,630,1.980569
C033216,2,C006463,501,0.166012
C033236,4,C001362,118,2.069472
C033248,4,C001362,118,1.510453
C033254,1,C045643,3630,2.248318
C033265,0,C041816,3311,1.495584
C033272,7,C008032,630,1.003817
C033298,5,C023800,1861,1.132659
C033335,5,C023800,1861,2.093891
C033339,5,C023800,1861,2.291041
C033345,6,C016665,1320,1.491380
C033354,7,C008032,630,1.720141
C033362,6,C016665,1320,1.130295
C033365,4,C001362,118,2.323284
C033367,5,C023800,1861,2.575408
C033368,4,C001362,118,2.168513
C033378,7,C008032,630,1.060061
C033392,0,C041816,3311,2.086084
C033394,7,C008032,630,2.473037
C033429,4,C001362,118,0.626805
C033448,5,C023800,1861,1.145591
C033450,3,C038542,3084,2.431129
C033464,0,C041816,3311,0.770647
C033485,0,C041816,3311,2.850848
C033487,7,C008032,630,1.968799
C033493,6,C016665,1320,2.378591
C033504,1,C045643,3630,2.252025
C033505,6,C016665,1320,2.248092
C033508,5,C023800,1861,0.942311
C033521,1,C045643,3630,0.860331
C033530,2,C006463,501,1.555514
C033541,5,C023800,1861,1.590832
C033554,5,C023800,1861,2.237643
C033578,1,C045643,3630,1.556463
C033588,0,C041816,3311,1.136846
C033589,4,C001362,118,2.811088
C033591,2,C006463,501,1.746149
C033595,5,C023800,1861,1.107428
C033615,5,C023800,1861,1.805530
C033619,3,C038542,3084,2.550663
C033652,2,C006463,501,0.814321
C033654,2,C006463,501,0.631285
C033658,7,C008032,630,0.426907
C033681,6,C016665,1320,1.584444
C033685,0,C041816,3311,1.319926
C033694,6,C016665,1320,2.008114
C033705,6,C016665,1320,2.043068
C033714,6,C016665,1320,0.858490
C033716,5,C023800,1861,2.194451
C033729,5,C023800,1861,2.852223
C033733,0,C041816,3311,2.568419
C033747,2,C006463,501,1.957095
C033752,0,C041816,3311,0.347805
C033757,4,C001362,118,2.663001
C033766,2,C006463,501,1.236249
C033799,3,C038542,3084,1.302458
C033803,3,C038542,3084,1.627847
C033813,0,C041816,3311,0.966372
C033819,2,C006463,501,2.335410
C033828,4,C001362,118,2.408246
C033832,7,C008032,630,2.149439
C033835,7,C008032,630,2.819753
C033838,5,C023800,1861,2.017458
C033846,5,C023800,1861,3.237095
C033862,5,C023800,1861,2.275729
C033879,0,C041816,3311,0.945014
C033880,5,C023800,1861,0.270257
C033923,3,C038542,3084,0.585499
C033935,1,C045643,3630,2.039079
C033981,4,C001362,118,1.653478
C033990,6,C016665,1320,1.686345
C033992,3,C038542,3084,1.565234
C033996,0,C041816,3311,2.257261
C033999,5,C023800,1861,2.051361
C034006,4,C001362,118,0.254575
C034024,3,C038542,3084,2.436329
C034027,4,C001362,118,1.027556
C034034,5,C023800,1861,3.510410
C034042,1,C045643,3630,1.059717
C034044,4,C001362,118,2.723330
C034069,6,C016665,1320,2.115890
C034070,6,C016665,1320,1.476002
C034091,1,C045643,3630,0.886850
C034125,1,C045643,3630,2.443950
C034127,1,C045643,3630,2.024491
C034151,4,C001362,118,2.677193
C034162,4,C001362,118,1.556827
C034178,3,C038542,3084,1.754610
C034180,5,C023800,1861,2.105160
C034228,7,C008032,630,1.809942
C034233,5,C023800,1861,2.032246
C034239,7,C008032,630,0.709363
C034241,0,C041816,3311,2.462639
C034247,7,C008032,630,2.323794
C034252,4,C001362,118,1.166054
C034267,2,C006463,501,0.970585
C034269,0,C041816,3311,1.987955
C034271,6,C016665,1320,0.835841
C034278,7,C008032,630,2.530621
C034280,7,C008032,630,0.375776
C034288,6,C016665,1320,1.411245
C034294,0,C041816,3311,1.418700
C034310,7,C008032,630,1.809930
C034319,6,C016665,1320,2.094160
C034344,7,C008032,630,0.558660
C034353,0,C041816,3311,2.457248
C034362,0,C041816,3311,2.211033
C034368,2,C006463,501,1.021434
C034394,3,C038542,3084,1.351417
C034412,3,C038542,3084,2.218931
C034416,1,C045643,3630,0.987746
C034417,5,C023800,1861,2.964329
C034424,1,C045643,3630,2.807701
C034432,6,C016665,1320,2.678182
C034444,6,C016665,1320,2.118723
C034446,2,C006463,501,1.401496
C034460,3,C038542,3084,1.385952
C034463,2,C006463,501,1.984583
C034468,6,C016665,1320,2.797551
C034482,5,C023800,1861,1.264843
C034487,6,C016665,1320,1.731796
C034491,1,C045643,3630,1.142944
C034499,1,C045643,3630,1.151396
C034500,3,C038542,3084,2.303925
C034519,5,C023800,1861,2.528238
C034520,2,C006463,501,1.217145
C034527,5,C023800,1861,2.012036
C034558,2,C006463,501,2.053629
C034560,0,C041816,3311,2.369678
C034561,2,C006463,501,0.818389
C034594,7,C008032,630,2.306755
C034611,4,C001362,118,2.044533
C034613,5,C023800,1861,1.331385
C034614,0,C041816,3311,3.034011
C034653,0,C041816,3311,2.362178
C034703,3,C038542,3084,3.151259
C034707,2,C006463,501,2.519774
C034713,7,C008032,630,2.472724
C034719,2,C006463,501,2.130590
C034722,7,C008032,630,1.499660
C034727,2,C006463,501,1.848183
C034742,7,C008032,630,1.684790
C034750,6,C016665,1320,2.544971
C034768,4,C001362,118,2.546152
C034774,4,C001362,118,1.465071
C034781,7,C008032,630,2.165289
C034784,0,C041816,3311,1.992113
C034793,6,C016665,1320,2.102887
C034795,1,C045643,3630,2.037626
C034816,5,C023800,1861,2.632728
C034830,1,C045643,3630,2.183118
C034847,7,C008032,630,2.381239
C034856,3,C038542,3084,1.189667
C034868,5,C023800,1861,2.487348
C034874,0,C041816,3311,2.606866
C034890,5,C023800,1861,1.303859
C034904,5,C023800,1861,2.909106
C034908,7,C008032,630,0.916585
C034911,6,C016665,1320,1.700849
C034917,5,C023800,1861,1.510459
C034928,2,C006463,501,1.711337
C034941,5,C023800,1861,2.188779
C034943,5,C023800,1861,1.868315
C034948,5,C023800,1861,1.764522
C034974,2,C006463,501,2.474615
C034982,6,C016665,1320,2.974293
C034985,6,C016665,1320,2.624072
C035002,4,C001362,118,1.105530
C035032,0,C041816,3311,1.898884
C035039,7,C008032,630,0.809469
C035088,4,C001362,118,0.503288
C035105,5,C023800,1861,0.226196
C035113,0,C041816,3311,1.703215
C035165,5,C023800,1861,2.122233
C035169,0,C041816,3311,1.067247
C035182,6,C016665,1320,1.163864
C035187,5,C023800,1861,0.325983
C035189,5,C023800,1861,0.984126
C035190,5,C023800,1861,2.838356
C035213,0,C041816,3311,1.980003
C035248,0,C041816,3311,2.676059
C035257,7,C008032,630,0.699569
C035272,3,C038542,3084,1.593885
C035273,7,C008032,630,2.420940
C035279,3,C038542,3084,2.539144
C035284,7,C008032,630,1.354364
C035290,2,C006463,501,2.002469
C035313,7,C008032,630,2.224742
C035325,1,C045643,3630,1.478376
C035335,5,C023800,1861,2.147575
C035337,0,C041816,3311,2.251257
C035345,3,C038542,3084,2.227588
C035347,3,C038542,3084,2.141495
C035350,7,C008032,630,1.577737
C035352,2,C006463,501,1.323392
C035357,3,C038542,3084,2.424335
C035381,0,C041816,3311,2.750277
C035398,6,C016665,1320,1.759659
C035409,4,C001362,118,1.711503
C035426,6,C016665,1320,1.442507
C035429,4,C001362,118,2.103072
C035435,2,C006463,501,2.480652
C035448,6,C016665,1320,0.394193
C035451,4,C001362,118,0.671131
C035453,3,C038542,3084,1.731319
C035470,2,C006463,501,1.915263
C035480,4,C001362,118,2.544886
C035483,7,C008032,630,1.391264
C035492,4,C001362,118,2.678307
C035494,1,C045643,3630,2.069187
C035495,6,C016665,1320,2.619357
C035515,0,C041816,3311,1.865104
C035526,7,C008032,630,0.837446
C035527,7,C008032,630,1.408734
C035530,5,C023800,1861,2.607395
C035560,1,C045643,3630,2.065043
C035575,1,C045643,3630,1.499337
C035599,5,C023800,1861,0.864606
C035606,2,C006463,501,2.318687
C035610,5,C023800,1861,1.483661
C035619,5,C023800,1861,0.844303
C035624,0,C041816,3311,2.981054
C035652,7,C008032,630,0.572503
C035668,6,C016665,1320,1.479861
C035675,2,C006463,501,2.130709
C035687,1,C045643,3630,2.695034
C035693,6,C016665,1320,1.475593
C035694,3,C038542,3084,2.106169
C035696,6,C016665,1320,0.789491
C035697,0,C041816,3311,2.286984
C035702,3,C038542,3084,2.714880
C035714,0,C041816,3311,2.261148
C035715,0,C041816,3311,2.007257
C035718,0,C041816,3311,2.370853
C035722,4,C001362,118,1.579026
C035724,6,C016665,1320,3.377046
C035727,6,C016665,1320,1.443432
C035735,7,C008032,630,2.349724
C035736,0,C041816,3311,3.041852
C035753,0,C041816,3311,0.840162
C035760,6,C016665,1320,1.331161
C035800,6,C016665,1320,1.510015
C035830,4,C001362,118,1.570897
C035837,4,C001362,118,2.016707
C035838,2,C006463,501,2.086197
C035859,4,C001362,118,0.523056
C035863,5,C023800,1861,3.217933
C035914,7,C008032,630,1.892274
C035917,5,C023800,1861,0.831158
C035944,5,C023800,1861,2.475902
C035946,0,C041816,3311,1.660455
C035952,6,C016665,1320,0.769142
C035967,1,C045643,3630,1.288623
C035976,4,C001362,118,2.365402
C035996,4,C001362,118,2.184861
C036022,2,C006463,501,1.522923
C036025,1,C045643,3630,2.988636
C036027,3,C038542,3084,1.869362
C036039,5,C023800,1861,0.365121
C036060,3,C038542,3084,0.779549
C036063,0,C041816,3311,2.349971
C036071,2,C006463,501,2.096549
C036091,0,C041816,3311,0.635239
C036093,4,C001362,118,1.385233
C036095,0,C041816,3311,0.875175
C036102,2,C006463,501,2.293088
C036106,2,C006463,501,1.065089
C036114,6,C016665,1320,2.022847
C036118,4,C001362,118,1.881219
C036138,3,C038542,3084,1.722134
C036140,6,C016665,1320,1.433523
C036145,4,C001362,118,0.942294
C036146,6,C016665,1320,2.431822
C036149,1,C045643,3630,2.262737
C036151,0,C041816,3311,1.660939
C036158,0,C041816,3311,2.559540
C036161,7,C008032,630,2.381088
C036172,5,C023800,1861,2.002309
C036177,3,C038542,3084,1.690180
C036190,5,C023800,1861,2.218190
C036192,5,C023800,1861,3.034233
C036215,5,C023800,1861,1.537435
C036221,7,C008032,630,1.775269
C036228,2,C006463,501,2.853607
C036240,5,C023800,1861,1.767049
C036263,0,C041816,3311,2.861060
C036274,1,C045643,3630,1.363937
C036278,4,C001362,118,2.417453
C036315,0,C041816,3311,3.019235
C036322,6,C016665,1320,0.844990
C036332,7,C008032,630,1.585555
C036353,1,C045643,3630,0.963974
C036359,1,C045643,3630,2.142255
C036383,3,C038542,3084,1.686368
C036420,6,C016665,1320,2.525939
C036449,3,C038542,3084,1.173718
C036453,1,C045643,3630,0.839118
C036472,7,C008032,630,2.177459
C036485,3,C038542,3084,1.370172
C036486,4,C001362,118,0.467707
C036493,6,C016665,1320,1.278548
C036525,4,C001362,118,2.575514
C036530,7,C008032,630,1.896463
C036533,5,C023800,1861,0.805092
C036537,1,C045643,3630,2.240920
C036539,0,C041816,3311,2.180042
C036547,6,C016665,1320,1.901759
C036549,1,C045643,3630,0.505294
C036550,7,C008032,630,1.982903
C036570,4,C001362,118,2.341304
C036577,1,C045643,3630,0.552642
C036588,0,C041816,3311,2.363305
C036606,1,C045643,3630,2.170582
C036635,6,C016665,1320,0.697030
C036639,5,C023800,1861,2.842342
C036656,4,C001362,118,2.190037
C036682,0,C041816,3311,2.374019
C036688,1,C045643,3630,2.526240
C036697,0,C041816,3311,1.864177
C036703,7,C008032,630,2.306871
C036728,7,C008032,630,0.786088
C036734,1,C045643,3630,1.751792
C036737,4,C001362,118,2.292189
C036741,4,C001362,118,2.118034
C036807,2,C006463,501,2.346822
C036811,3,C038542,3084,2.271624
C036825,7,C008032,630,2.686759
C036826,5,C023800,1861,1.683973
C036831,7,C008032,630,1.538223
C036838,6,C016665,1320,2.121963
C036843,2,C006463,501,2.264619
C036846,0,C041816,3311,1.820886
C036848,6,C016665,1320,2.599651
C036858,0,C041816,3311,2.712539
C036873,4,C001362,118,1.394367
C036879,3,C038542,3084,0.201751
C036880,3,C038542,3084,1.595140
C036915,7,C008032,630,2.034645
C036919,2,C006463,501,1.679649
C036923,7,C008032,630,2.296111
C036933,6,C016665,1320,1.566566
C036934,7,C008032,630,1.476857
C036940,4,C001362,118,1.551603
C036942,5,C023800,1861,1.750991
C036948,0,C041816,3311,2.588468
C036949,6,C016665,1320,1.047532
C036953,1,C045643,3630,2.189351
C036957,0,C041816,3311,1.995654
C036982,2,C006463,501,2.658791
C037001,5,C023800,1861,2.753655
C037013,3,C038542,3084,2.845911
C037016,0,C041816,3311,2.545945
C037025,7,C008032,630,1.870781
C037029,7,C008032,630,0.927639
C037032,2,C006463,501,1.170538
C037048,3,C038542,3084,0.821859
C037049,2,C006463,501,1.380156
C037050,2,C006463,501,3.132803
C037059,4,C001362,118,1.345644
C037072,6,C016665,1320,2.389124
C037076,3,C038542,3084,1.272830
C037082,7,C008032,630,2.338703
C037089,7,C008032,630,2.406020
C037107,0,C041816,3311,1.716636
C037120,4,C001362,118,1.336948
C037121,3,C038542,3084,1.233584
C037155,7,C008032,630,1.182107
C037158,4,C001362,118,1.521575
C037164,6,C016665,1320,1.925548
C037172,2,C006463,501,2.233060
C037176,4,C001362,118,1.258057
C037197,4,C001362,118,2.264856
C037225,0,C041816,3311,1.635072
C037230,5,C023800,1861,1.899456
C037235,1,C045643,3630,1.315330
C037245,5,C023800,1861,2.282497
C037246,0,C041816,3311,1.895003
C037270,3,C038542,3084,2.953132
C037284,0,C041816,3311,2.136813
C037289,1,C045643,3630,1.270683
C037293,1,C045643,3630,2.416664
C037313,0,C041816,3311,3.128435
C037327,6,C016665,1320,2.906096
C037328,1,C045643,3630,2.254478
C037333,0,C041816,3311,2.062538
C037337,6,C016665,1320,1.134586
C037341,6,C016665,1320,1.895497
C037342,2,C006463,501,2.937238
C037361,6,C016665,1320,0.534091
C037363,4,C001362,118,2.037211
C037366,7,C008032,630,2.622564
C037389,5,C023800,1861,2.603801
C037392,3,C038542,3084,0.559676
C037404,7,C008032,630,0.665542
C037425,4,C001362,118,0.967468
C037426,6,C016665,1320,1.790210
C037446,6,C016665,1320,1.388578
C037449,5,C023800,1861,3.152988
C037460,4,C001362,118,0.599487
C037479,0,C041816,3311,0.757349
C037484,5,C023800,1861,1.503271
C037491,2,C006463,501,1.488655
C037518,6,C016665,1320,1.626507
C037523,2,C006463,501,1.663387
C037551,3,C038542,3084,2.543618
C037579,4,C001362,118,1.914255
C037609,3,C038542,3084,1.063126
C037626,0,C041816,3311,0.907401
C037646,2,C006463,501,2.130811
C037661,4,C001362,118,1.045920
C037674,5,C023800,1861,2.430338
C037678,0,C041816,3311,1.440137
C037688,5,C023800,1861,1.162309
C037698,4,C001362,118,2.208940
C037719,0,C041816,3311,3.085530
C037727,3,C038542,3084,1.969950
C037735,7,C008032,630,2.455868
C037737,5,C023800,1861,1.484107
C037765,6,C016665,1320,1.994506
C037781,3,C038542,3084,1.789644
C037792,0,C041816,3311,1.157249
C037798,1,C045643,3630,1.645025
C037800,1,C045643,3630,1.152456
C037810,3,C038542,3084,1.886881
C037845,6,C016665,1320,0.618825
C037860,0,C041816,3311,2.157260
C037866,3,C038542,3084,2.007510
C037869,5,C023800,1861,2.556954
C037873,0,C041816,3311,2.632201
C037886,1,C045643,3630,2.194257
C037895,0,C041816,3311,1.430370
C037904,3,C038542,3084,0.179049
C037924,6,C016665,1320,1.624140
C037966,2,C006463,501,2.026145
C037973,4,C001362,118,1.845297
C037978,0,C041816,3311,1.547987
C037991,4,C001362,118,2.045504
C037992,0,C041816,3311,2.175933
C037995,4,C001362,118,0.218909
C038017,3,C038542,3084,1.047589
C038022,0,C041816,3311,2.881443
C038055,5,C023800,1861,2.362725
C038059,5,C023800,1861,0.909475
C038060,5,C023800,1861,3.234853
C038109,0,C041816,3311,3.195402
C038112,4,C001362,118,1.227215
C038113,7,C008032,630,0.994394
C038127,7,C008032,630,1.874430
C038132,0,C041816,3311,2.955441
C038140,2,C006463,501,1.859425
C038143,4,C001362,118,1.216268
C038145,2,C006463,501,1.810812
C038162,7,C008032,630,1.318173
C038179,5,C023800,1861,1.106310
C038221,2,C006463,501,2.508153
C038225,6,C016665,1320,2.363025
C038245,2,C006463,501,1.839161
C038247,1,C045643,3630,2.163479
C038254,2,C006463,501,2.121827
C038269,1,C045643,3630,2.396316
C038300,0,C041816,3311,2.257982
C038305,6,C016665,1320,2.594494
C038330,4,C001362,118,2.106445
C038339,2,C006463,501,1.170641
C038341,5,C023800,1861,3.655934
C038360,6,C016665,1320,1.975468
C038361,0,C041816,3311,1.744607
C038368,4,C001362,118,2.613544
C038372,5,C023800,1861,1.480533
C038392,2,C006463,501,0.967598
C038396,1,C045643,3630,2.231700
C038413,4,C001362,118,2.019997
C038417,2,C006463,501,1.264481
C038426,4,C001362,118,2.159961
C038440,1,C045643,3630,2.508065
C038443,4,C001362,118,2.844464
C038449,0,C041816,3311,0.802570
C038454,3,C038542,3084,1.832013
C038460,1,C045643,3630,0.946614
C038506,5,C023800,1861,1.698932
C038517,0,C041816,3311,1.012497
C038542,3,C038542,3084,0.000000
C038552,6,C016665,1320,0.452334
C038554,3,C038542,3084,2.250367
C038577,2,C006463,501,0.429528
C038582,3,C038542,3084,0.839513
C038616,7,C008032,630,2.331585
C038625,3,C038542,3084,1.323039
C038626,5,C023800,1861,1.878492
C038658,3,C038542,3084,1.502567
C038659,0,C041816,3311,2.338482
C038691,6,C016665,1320,2.375418
C038702,0,C041816,3311,2.260766
C038726,5,C023800,1861,3.081462
C038797,5,C023800,1861,2.263344
C038811,6,C016665,1320,3.218638
C038818,3,C038542,3084,0.417832
C038828,7,C008032,630,2.013274
C038838,6,C016665,1320,2.758205
C038857,0,C041816,3311,2.499704
C038869,6,C016665,1320,2.292671
C038882,4,C001362,118,1.835777
C038903,2,C006463,501,2.879846
C038911,5,C023800,1861,1.704546
C038915,3,C038542,3084,1.991229
C038927,7,C008032,630,1.364119
C038930,4,C001362,118,0.969687
C038984,4,C001362,118,1.897762
C039013,4,C001362,118,1.221566
C039044,7,C008032,630,1.422150
C039045,5,C023800,1861,2.337690
C039067,0,C041816,3311,1.801595
C039068,0,C041816,3311,1.762524
C039078,2,C006463,501,1.515277
C039086,0,C041816,3311,1.706763
C039095,1,C045643,3630,1.708958
C039134,2,C006463,501,1.488658
C039137,0,C041816,3311,2.691708
C039150,0,C041816,3311,2.190220
C039171,7,C008032,630,2.303923
C039184,1,C045643,3630,2.352109
C039187,3,C038542,3084,1.850440
C039209,6,C016665,1320,1.661816
C039214,0,C041816,3311,1.974642
C039216,4,C001362,118,1.421961
C039220,7,C008032,630,1.998958
C039237,0,C041816,3311,0.939357
C039269,0,C041816,3311,2.198388
C039298,4,C001362,118,0.985343
C039301,5,C023800,1861,1.995807
C039327,2,C006463,501,0.661081
C039352,2,C006463,501,2.708305
C039381,1,C045643,3630,2.328023
C039384,7,C008032,630,2.179389
C039393,2,C006463,501,1.057775
C039397,3,C038542,3084,1.302501
C039400,0,C041816,3311,1.134152
C039433,1,C045643,3630,2.634303
C039435,6,C016665,1320,0.836038
C039449,0,C041816,3311,1.833557
C039450,2,C006463,501,1.334883
C039470,1,C045643,3630,0.446785
C039489,5,C023800,1861,1.009117
C039499,6,C016665,1320,2.185538
C039501,0,C041816,3311,2.292377
C039504,7,C008032,630,1.388280
C039514,2,C006463,501,1.553688
C039520,4,C001362,118,1.483082
C039549,2,C006463,501,1.860696
C039550,6,C016665,1320,2.227498
C039562,5,C023800,1861,2.162492
C039566,4,C001362,118,2.425990
C039603,6,C016665,1320,2.045006
C039635,0,C041816,3311,1.204198
C039637,3,C038542,3084,1.708654
C039654,2,C006463,501,0.298137
C039660,7,C008032,630,1.799364
C039672,2,C006463,501,2.220010
C039679,4,C001362,118,1.717606
C039695,4,C001362,118,2.462576
C039724,1,C045643,3630,1.945686
C039739,6,C016665,1320,1.431632
C039762,7,C008032,630,2.432496
C039774,6,C016665,1320,2.043147
