Customer_ID,Cluster_ID,Assigned_Medoid_Index,Assigned_Medoid_ID,Distance_km
"C034331",3,16827,"C037407",5.750919
"C034332",1,5732,"C012734",3.109135
"C034335",1,5732,"C012734",2.378921
"C034337",5,21482,"C047883",3.642102
"C034338",2,868,"C001904",3.139925
"C034339",2,868,"C001904",6.122631
"C034340",3,16827,"C037407",7.675775
"C034341",5,21482,"C047883",10.381819
"C034343",3,16827,"C037407",7.979716
"C034346",0,5705,"C012675",4.891710
"C034347",0,5705,"C012675",3.878321
"C034348",5,21482,"C047883",1.772344
"C034349",2,868,"C001904",6.717452
"C034350",3,16827,"C037407",4.785180
"C034352",1,5732,"C012734",3.205918
"C034355",0,5705,"C012675",3.867481
"C034356",0,5705,"C012675",5.768960
"C034358",0,5705,"C012675",10.027909
"C034360",5,21482,"C047883",8.252476
"C034364",1,5732,"C012734",1.005445
"C034366",1,5732,"C012734",13.671419
"C034374",1,5732,"C012734",6.905484
"C034377",2,868,"C001904",3.407663
"C034380",2,868,"C001904",9.762677
"C034382",0,5705,"C012675",10.213022
"C034384",4,9961,"C022249",6.773084
"C034385",0,5705,"C012675",6.921533
"C034386",5,21482,"C047883",12.315977
"C034387",1,5732,"C012734",8.839206
"C034388",3,16827,"C037407",3.412786
"C034389",2,868,"C001904",8.158257
"C034393",5,21482,"C047883",8.734895
"C034395",2,868,"C001904",3.573231
"C034397",2,868,"C001904",9.081051
"C034405",3,16827,"C037407",7.126909
"C034406",1,5732,"C012734",10.634869
"C034407",1,5732,"C012734",2.919456
"C034409",1,5732,"C012734",0.437895
"C034410",0,5705,"C012675",8.284371
"C034411",5,21482,"C047883",3.553146
"C034418",4,9961,"C022249",5.876600
"C034420",1,5732,"C012734",5.747769
"C034422",5,21482,"C047883",2.494432
"C034425",5,21482,"C047883",2.804726
"C034427",5,21482,"C047883",12.357088
"C034429",0,5705,"C012675",3.241940
"C034430",4,9961,"C022249",3.840680
"C034431",5,21482,"C047883",11.318253
"C034433",2,868,"C001904",9.089284
"C034434",2,868,"C001904",2.829135
"C034436",3,16827,"C037407",1.835794
"C034437",1,5732,"C012734",1.071990
"C034438",3,16827,"C037407",2.632480
"C034439",1,5732,"C012734",15.609409
"C034440",1,5732,"C012734",7.166603
"C034441",4,9961,"C022249",3.443825
"C034443",5,21482,"C047883",2.667605
"C034445",0,5705,"C012675",4.437422
"C034447",2,868,"C001904",4.528214
"C034448",2,868,"C001904",4.066216
"C034453",2,868,"C001904",8.223230
"C034454",1,5732,"C012734",5.762348
"C034455",4,9961,"C022249",3.188082
"C034458",5,21482,"C047883",12.417773
"C034459",2,868,"C001904",3.529556
"C034461",5,21482,"C047883",6.128663
"C034462",0,5705,"C012675",9.868410
"C034464",4,9961,"C022249",2.331493
"C034465",4,9961,"C022249",5.019081
"C034466",1,5732,"C012734",1.547352
"C034470",0,5705,"C012675",6.588404
"C034472",5,21482,"C047883",13.458836
"C034474",1,5732,"C012734",8.185238
"C034476",0,5705,"C012675",5.988289
"C034477",3,16827,"C037407",5.580316
"C034478",3,16827,"C037407",4.167653
"C034479",4,9961,"C022249",2.237411
"C034481",2,868,"C001904",4.964982
"C034485",1,5732,"C012734",2.839266
"C034488",1,5732,"C012734",10.312240
"C034494",1,5732,"C012734",8.778227
"C034495",1,5732,"C012734",9.023643
"C034496",0,5705,"C012675",6.428946
"C034501",1,5732,"C012734",1.571032
"C034504",3,16827,"C037407",5.347766
"C034505",4,9961,"C022249",2.984790
"C034506",2,868,"C001904",1.664530
"C034508",1,5732,"C012734",7.496556
"C034512",0,5705,"C012675",5.722580
"C034514",0,5705,"C012675",3.965177
"C034515",3,16827,"C037407",0.859798
"C034516",5,21482,"C047883",5.164534
"C034517",5,21482,"C047883",10.245574
"C034521",3,16827,"C037407",6.935654
"C034523",0,5705,"C012675",5.577513
"C034525",1,5732,"C012734",2.430251
"C034530",4,9961,"C022249",5.621942
"C034531",5,21482,"C047883",12.670363
"C034532",1,5732,"C012734",15.541298
"C034533",1,5732,"C012734",5.607278
"C034535",1,5732,"C012734",7.258578
"C034537",4,9961,"C022249",3.099308
"C034538",5,21482,"C047883",1.407721
"C034542",5,21482,"C047883",2.719379
"C034545",5,21482,"C047883",11.295951
"C034546",5,21482,"C047883",4.584097
"C034547",5,21482,"C047883",14.847688
"C034551",1,5732,"C012734",11.553303
"C034553",0,5705,"C012675",9.481014
"C034557",5,21482,"C047883",3.269300
"C034563",5,21482,"C047883",11.119521
"C034566",0,5705,"C012675",3.588086
"C034576",5,21482,"C047883",9.293596
"C034578",0,5705,"C012675",3.145228
"C034581",2,868,"C001904",10.135707
"C034585",5,21482,"C047883",7.703366
"C034586",1,5732,"C012734",6.214887
"C034588",5,21482,"C047883",5.036169
"C034589",5,21482,"C047883",14.961036
"C034590",1,5732,"C012734",0.661725
"C034591",1,5732,"C012734",2.969419
"C034592",0,5705,"C012675",4.273393
"C034595",5,21482,"C047883",2.775378
"C034596",0,5705,"C012675",2.347747
"C034598",2,868,"C001904",7.714850
"C034601",2,868,"C001904",5.714091
"C034605",1,5732,"C012734",8.290894
"C034607",3,16827,"C037407",5.264562
"C034608",5,21482,"C047883",12.606748
"C034616",0,5705,"C012675",6.346861
"C034618",5,21482,"C047883",6.132984
"C034619",1,5732,"C012734",5.257229
"C034621",5,21482,"C047883",4.203540
"C034623",4,9961,"C022249",1.063153
"C034626",3,16827,"C037407",0.789639
"C034628",1,5732,"C012734",8.689910
"C034629",3,16827,"C037407",3.769624
"C034630",0,5705,"C012675",6.030572
"C034633",5,21482,"C047883",8.554856
"C034635",2,868,"C001904",8.744015
"C034637",0,5705,"C012675",6.232822
"C034638",2,868,"C001904",10.097930
"C034640",5,21482,"C047883",11.972507
"C034641",1,5732,"C012734",2.239489
"C034642",1,5732,"C012734",5.440437
"C034643",5,21482,"C047883",11.699401
"C034644",1,5732,"C012734",9.777036
"C034645",0,5705,"C012675",1.013141
"C034646",1,5732,"C012734",8.170646
"C034648",1,5732,"C012734",5.535850
"C034649",0,5705,"C012675",5.553799
"C034651",5,21482,"C047883",3.521717
"C034654",0,5705,"C012675",6.303528
"C034656",5,21482,"C047883",8.620102
"C034661",1,5732,"C012734",3.279956
"C034662",0,5705,"C012675",2.192989
"C034664",5,21482,"C047883",5.954145
"C034666",5,21482,"C047883",1.614845
"C034667",5,21482,"C047883",6.975077
"C034669",0,5705,"C012675",2.649368
"C034670",2,868,"C001904",7.354034
"C034671",3,16827,"C037407",0.966693
"C034672",1,5732,"C012734",3.011587
"C034673",3,16827,"C037407",3.127513
"C034676",2,868,"C001904",6.790264
"C034677",5,21482,"C047883",2.556230
"C034678",5,21482,"C047883",7.655854
"C034679",1,5732,"C012734",1.535756
"C034684",0,5705,"C012675",5.043876
"C034685",1,5732,"C012734",12.183916
"C034687",0,5705,"C012675",1.532779
"C034688",1,5732,"C012734",8.355235
"C034692",1,5732,"C012734",6.256450
"C034695",0,5705,"C012675",4.093455
"C034696",4,9961,"C022249",2.440539
"C034697",2,868,"C001904",8.008527
"C034698",4,9961,"C022249",5.285212
"C034701",3,16827,"C037407",6.387081
"C034702",2,868,"C001904",1.856126
"C034705",0,5705,"C012675",4.431990
"C034706",0,5705,"C012675",7.054342
"C034709",2,868,"C001904",4.462277
"C034710",3,16827,"C037407",2.405076
"C034711",4,9961,"C022249",7.072362
"C034720",2,868,"C001904",3.219558
"C034724",1,5732,"C012734",5.368965
"C034725",2,868,"C001904",3.286398
"C034731",5,21482,"C047883",1.071701
"C034732",0,5705,"C012675",9.386550
"C034733",0,5705,"C012675",2.134387
"C034738",5,21482,"C047883",6.316471
"C034741",5,21482,"C047883",6.261688
"C034743",2,868,"C001904",4.166065
"C034744",4,9961,"C022249",6.455857
"C034745",4,9961,"C022249",3.675680
"C034746",1,5732,"C012734",6.101489
"C034752",5,21482,"C047883",6.428665
"C034754",5,21482,"C047883",14.026526
"C034755",2,868,"C001904",8.441006
"C034756",1,5732,"C012734",4.547898
"C034761",0,5705,"C012675",9.165471
"C034762",3,16827,"C037407",1.462811
"C034763",1,5732,"C012734",0.995277
"C034765",0,5705,"C012675",3.983203
"C034771",1,5732,"C012734",4.954993
"C034776",2,868,"C001904",1.834919
"C034779",5,21482,"C047883",1.127146
"C034780",0,5705,"C012675",8.450432
"C034782",5,21482,"C047883",10.600685
"C034791",5,21482,"C047883",10.992562
"C034792",3,16827,"C037407",3.090044
"C034796",5,21482,"C047883",12.386172
"C034798",1,5732,"C012734",7.213696
"C034799",3,16827,"C037407",3.477628
"C034801",4,9961,"C022249",4.045344
"C034804",0,5705,"C012675",4.800339
"C034805",0,5705,"C012675",3.270025
"C034808",0,5705,"C012675",2.125587
"C034809",4,9961,"C022249",4.841558
"C034810",4,9961,"C022249",1.711412
"C034813",1,5732,"C012734",14.199215
"C034814",2,868,"C001904",5.158889
"C034817",2,868,"C001904",2.370061
"C034818",3,16827,"C037407",7.058867
"C034820",2,868,"C001904",8.686462
"C034823",0,5705,"C012675",1.250380
"C034824",0,5705,"C012675",2.559184
"C034827",2,868,"C001904",8.553721
"C034831",5,21482,"C047883",11.852912
"C034833",5,21482,"C047883",8.371580
"C034836",1,5732,"C012734",6.607350
"C034837",0,5705,"C012675",2.317411
"C034838",5,21482,"C047883",11.923136
"C034839",1,5732,"C012734",4.885449
"C034840",2,868,"C001904",9.558807
"C034842",2,868,"C001904",9.586530
"C034844",0,5705,"C012675",1.244066
"C034848",3,16827,"C037407",5.506143
"C034849",4,9961,"C022249",7.274230
"C034850",3,16827,"C037407",2.548702
"C034851",5,21482,"C047883",4.389569
"C034858",5,21482,"C047883",10.530569
"C034859",2,868,"C001904",3.972777
"C034860",2,868,"C001904",9.702779
"C034863",0,5705,"C012675",5.841546
"C034867",4,9961,"C022249",5.645183
"C034870",5,21482,"C047883",1.704884
"C034871",3,16827,"C037407",9.807215
"C034876",5,21482,"C047883",4.491068
"C034877",4,9961,"C022249",4.181431
"C034882",5,21482,"C047883",7.077338
"C034883",3,16827,"C037407",2.131897
"C034884",5,21482,"C047883",10.996255
"C034886",1,5732,"C012734",7.998874
"C034887",1,5732,"C012734",6.433821
"C034888",0,5705,"C012675",5.135145
"C034891",2,868,"C001904",4.028421
"C034893",5,21482,"C047883",12.050548
"C034894",5,21482,"C047883",9.630259
"C034896",0,5705,"C012675",10.392492
"C034897",3,16827,"C037407",0.561322
"C034900",2,868,"C001904",4.092375
"C034902",1,5732,"C012734",2.943134
"C034905",1,5732,"C012734",10.459675
"C034906",1,5732,"C012734",1.694767
"C034910",1,5732,"C012734",3.703164
"C034912",5,21482,"C047883",5.414267
"C034913",2,868,"C001904",6.319027
"C034914",2,868,"C001904",5.604713
"C034916",5,21482,"C047883",9.896561
"C034918",0,5705,"C012675",2.640055
"C034919",2,868,"C001904",5.838597
"C034921",4,9961,"C022249",9.501551
"C034923",4,9961,"C022249",4.763033
"C034925",2,868,"C001904",5.191038
"C034930",4,9961,"C022249",3.714257
"C034931",0,5705,"C012675",6.484091
"C034933",5,21482,"C047883",9.993758
"C034936",2,868,"C001904",5.395802
"C034938",2,868,"C001904",3.522413
"C034939",5,21482,"C047883",5.319388
"C034940",0,5705,"C012675",9.919602
"C034942",1,5732,"C012734",5.376635
"C034945",1,5732,"C012734",10.687437
"C034947",3,16827,"C037407",2.990772
"C034949",5,21482,"C047883",8.255207
"C034950",2,868,"C001904",3.525495
"C034952",1,5732,"C012734",4.768560
"C034955",5,21482,"C047883",4.162319
"C034957",2,868,"C001904",3.466759
"C034959",4,9961,"C022249",4.426853
"C034960",4,9961,"C022249",4.363174
"C034962",5,21482,"C047883",7.534707
"C034963",2,868,"C001904",7.480427
"C034966",3,16827,"C037407",6.047960
"C034967",5,21482,"C047883",7.910237
"C034968",0,5705,"C012675",0.871199
"C034969",2,868,"C001904",5.425437
"C034971",1,5732,"C012734",15.829999
"C034972",4,9961,"C022249",1.800416
"C034976",3,16827,"C037407",1.848360
"C034977",2,868,"C001904",8.134970
"C034979",0,5705,"C012675",0.565324
"C034980",3,16827,"C037407",6.653902
"C034981",1,5732,"C012734",5.806278
"C034984",5,21482,"C047883",8.093469
"C034986",0,5705,"C012675",3.814431
"C034987",3,16827,"C037407",3.302207
"C034988",5,21482,"C047883",5.592524
"C034989",0,5705,"C012675",1.325395
"C034990",5,21482,"C047883",13.407694
"C034991",5,21482,"C047883",4.835883
"C034993",1,5732,"C012734",1.694368
"C034994",2,868,"C001904",1.130551
"C034995",2,868,"C001904",6.325423
"C034997",2,868,"C001904",4.201602
"C035001",0,5705,"C012675",5.301975
"C035003",0,5705,"C012675",5.862348
"C035004",0,5705,"C012675",7.615532
"C035007",0,5705,"C012675",6.191059
"C035010",5,21482,"C047883",10.655506
"C035013",0,5705,"C012675",2.215401
"C035017",5,21482,"C047883",8.125460
"C035020",4,9961,"C022249",3.090970
"C035021",0,5705,"C012675",7.258372
"C035024",4,9961,"C022249",4.980249
"C035025",5,21482,"C047883",7.040919
"C035026",3,16827,"C037407",6.969920
"C035028",4,9961,"C022249",2.566336
"C035029",2,868,"C001904",7.570216
"C035031",5,21482,"C047883",8.709454
"C035034",5,21482,"C047883",8.208674
"C035035",4,9961,"C022249",2.431603
"C035042",5,21482,"C047883",12.571689
"C035044",0,5705,"C012675",3.781289
"C035045",5,21482,"C047883",7.235489
"C035047",0,5705,"C012675",8.996057
"C035050",2,868,"C001904",8.650523
"C035052",5,21482,"C047883",7.628086
"C035053",5,21482,"C047883",7.383435
"C035057",2,868,"C001904",8.468287
"C035060",1,5732,"C012734",1.241188
"C035061",2,868,"C001904",2.517001
"C035062",4,9961,"C022249",2.690022
"C035064",0,5705,"C012675",8.404716
"C035065",2,868,"C001904",2.130213
"C035067",2,868,"C001904",2.906803
"C035068",0,5705,"C012675",3.097534
"C035071",0,5705,"C012675",3.897792
"C035076",0,5705,"C012675",4.490027
"C035080",0,5705,"C012675",9.339309
"C035081",0,5705,"C012675",5.295822
"C035084",0,5705,"C012675",5.738370
"C035085",2,868,"C001904",10.736344
"C035087",5,21482,"C047883",2.833569
"C035089",3,16827,"C037407",4.632645
"C035091",0,5705,"C012675",1.475962
"C035092",0,5705,"C012675",4.857527
"C035093",0,5705,"C012675",3.304390
"C035094",5,21482,"C047883",5.729100
"C035095",3,16827,"C037407",6.195592
"C035099",2,868,"C001904",4.372313
"C035103",5,21482,"C047883",2.259454
"C035104",0,5705,"C012675",5.874212
"C035107",4,9961,"C022249",0.800460
"C035108",5,21482,"C047883",5.098290
"C035110",1,5732,"C012734",15.724869
"C035114",3,16827,"C037407",1.465777
"C035116",4,9961,"C022249",6.894683
"C035118",2,868,"C001904",5.668056
"C035119",5,21482,"C047883",10.450539
"C035122",1,5732,"C012734",7.071631
"C035123",3,16827,"C037407",3.423155
"C035127",0,5705,"C012675",4.331896
"C035132",2,868,"C001904",0.922475
"C035141",1,5732,"C012734",8.953170
"C035144",2,868,"C001904",4.848052
"C035147",2,868,"C001904",4.735612
"C035148",0,5705,"C012675",4.873424
"C035150",5,21482,"C047883",7.848252
"C035152",5,21482,"C047883",2.497320
"C035154",1,5732,"C012734",12.343502
"C035155",2,868,"C001904",8.299973
"C035156",3,16827,"C037407",6.596120
"C035157",4,9961,"C022249",3.951866
"C035158",5,21482,"C047883",10.198831
"C035161",5,21482,"C047883",11.827530
"C035164",4,9961,"C022249",4.289273
"C035166",2,868,"C001904",7.650162
"C035167",0,5705,"C012675",6.159430
"C035170",4,9961,"C022249",2.094441
"C035171",1,5732,"C012734",16.003932
"C035172",0,5705,"C012675",4.770331
"C035174",5,21482,"C047883",12.538631
"C035175",0,5705,"C012675",5.882000
"C035177",5,21482,"C047883",9.524178
"C035178",5,21482,"C047883",12.966313
"C035180",5,21482,"C047883",8.218055
"C035184",5,21482,"C047883",13.572184
"C035185",3,16827,"C037407",6.431820
"C035186",5,21482,"C047883",8.988975
"C035191",3,16827,"C037407",2.902906
"C035194",5,21482,"C047883",12.450030
"C035195",4,9961,"C022249",3.553767
"C035200",3,16827,"C037407",8.347908
"C035201",0,5705,"C012675",0.724303
"C035203",1,5732,"C012734",9.982562
"C035204",1,5732,"C012734",1.538814
"C035205",0,5705,"C012675",4.266969
"C035208",2,868,"C001904",6.757077
"C035209",5,21482,"C047883",1.014183
"C035210",5,21482,"C047883",9.261824
"C035215",2,868,"C001904",9.313596
"C035218",5,21482,"C047883",4.903472
"C035219",2,868,"C001904",4.484163
"C035220",5,21482,"C047883",5.877234
"C035222",0,5705,"C012675",8.325805
"C035229",5,21482,"C047883",2.357325
"C035231",2,868,"C001904",4.003266
"C035232",4,9961,"C022249",4.131433
"C035233",4,9961,"C022249",4.593657
"C035235",5,21482,"C047883",6.890585
"C035236",0,5705,"C012675",3.372630
"C035238",1,5732,"C012734",3.151884
"C035242",5,21482,"C047883",9.245785
"C035243",3,16827,"C037407",2.876679
"C035244",3,16827,"C037407",2.585052
"C035246",5,21482,"C047883",11.535548
"C035247",5,21482,"C047883",3.360259
"C035250",5,21482,"C047883",11.198565
"C035260",2,868,"C001904",3.139412
"C035268",5,21482,"C047883",5.588346
"C035269",0,5705,"C012675",9.252685
"C035271",0,5705,"C012675",7.955106
"C035274",0,5705,"C012675",5.231834
"C035275",1,5732,"C012734",1.803762
"C035276",4,9961,"C022249",4.479406
"C035277",1,5732,"C012734",13.526985
"C035278",5,21482,"C047883",1.725471
"C035283",4,9961,"C022249",3.299666
"C035285",1,5732,"C012734",4.751392
"C035286",0,5705,"C012675",4.458581
"C035289",1,5732,"C012734",5.737382
"C035291",1,5732,"C012734",5.962060
"C035292",2,868,"C001904",3.089531
"C035294",2,868,"C001904",11.358553
"C035297",3,16827,"C037407",6.569784
"C035298",2,868,"C001904",4.509254
"C035299",2,868,"C001904",6.133813
"C035303",1,5732,"C012734",9.137344
"C035305",0,5705,"C012675",5.421504
"C035306",5,21482,"C047883",12.704197
"C035308",2,868,"C001904",8.771392
"C035315",0,5705,"C012675",5.945638
"C035318",0,5705,"C012675",4.327999
"C035319",2,868,"C001904",1.648249
"C035322",1,5732,"C012734",7.162737
"C035323",2,868,"C001904",9.312721
"C035324",1,5732,"C012734",7.655480
"C035327",5,21482,"C047883",11.419469
"C035328",1,5732,"C012734",7.881788
"C035331",5,21482,"C047883",2.061969
"C035332",4,9961,"C022249",5.241362
"C035338",1,5732,"C012734",7.247223
"C035341",5,21482,"C047883",3.125446
"C035342",2,868,"C001904",3.386681
"C035343",2,868,"C001904",6.178876
"C035344",0,5705,"C012675",5.163864
"C035348",2,868,"C001904",7.294618
"C035351",2,868,"C001904",6.840860
"C035354",5,21482,"C047883",2.872272
"C035355",5,21482,"C047883",8.437442
"C035356",2,868,"C001904",8.629478
"C035359",1,5732,"C012734",14.300793
"C035361",4,9961,"C022249",3.932174
"C035364",5,21482,"C047883",3.805932
"C035371",2,868,"C001904",3.270461
"C035372",5,21482,"C047883",3.247014
"C035374",4,9961,"C022249",7.854101
"C035379",3,16827,"C037407",5.084888
"C035383",5,21482,"C047883",2.737855
"C035384",1,5732,"C012734",8.609446
"C035386",1,5732,"C012734",11.207248
"C035389",1,5732,"C012734",8.598861
"C035392",1,5732,"C012734",2.061838
"C035401",0,5705,"C012675",9.036596
"C035402",1,5732,"C012734",6.961355
"C035406",5,21482,"C047883",15.738152
"C035407",1,5732,"C012734",4.703849
"C035408",1,5732,"C012734",3.748476
"C035412",3,16827,"C037407",4.945937
"C035414",2,868,"C001904",3.606823
"C035417",1,5732,"C012734",2.242384
"C035420",5,21482,"C047883",9.439496
"C035423",0,5705,"C012675",1.258145
"C035425",2,868,"C001904",3.399455
"C035430",1,5732,"C012734",10.295641
"C035431",0,5705,"C012675",5.705679
"C035432",0,5705,"C012675",1.827814
"C035434",0,5705,"C012675",3.704867
"C035436",1,5732,"C012734",1.409732
"C035437",0,5705,"C012675",5.734511
"C035438",5,21482,"C047883",1.149605
"C035440",2,868,"C001904",2.948209
"C035443",3,16827,"C037407",4.664276
"C035444",2,868,"C001904",6.580674
"C035449",2,868,"C001904",8.243174
"C035454",5,21482,"C047883",14.236176
"C035455",5,21482,"C047883",9.647375
"C035456",5,21482,"C047883",3.845127
"C035457",0,5705,"C012675",8.929297
"C035458",2,868,"C001904",6.415940
"C035459",1,5732,"C012734",3.740356
"C035460",5,21482,"C047883",11.034172
"C035467",0,5705,"C012675",6.102555
"C035468",1,5732,"C012734",15.447064
"C035472",0,5705,"C012675",3.688594
"C035479",2,868,"C001904",7.799838
"C035482",2,868,"C001904",4.127671
"C035485",0,5705,"C012675",5.946310
"C035487",4,9961,"C022249",3.616421
"C035488",1,5732,"C012734",3.218847
"C035489",5,21482,"C047883",13.429526
"C035491",0,5705,"C012675",5.774492
"C035496",1,5732,"C012734",14.002018
"C035497",2,868,"C001904",9.154818
"C035501",0,5705,"C012675",3.951884
"C035502",4,9961,"C022249",5.625234
"C035504",0,5705,"C012675",3.634335
"C035506",5,21482,"C047883",6.429537
"C035509",4,9961,"C022249",4.160588
"C035510",1,5732,"C012734",12.807194
"C035512",3,16827,"C037407",2.967134
"C035516",3,16827,"C037407",6.333562
"C035521",1,5732,"C012734",10.105734
"C035522",1,5732,"C012734",7.750535
"C035523",1,5732,"C012734",9.571863
"C035525",5,21482,"C047883",7.378994
"C035528",5,21482,"C047883",8.042726
"C035529",1,5732,"C012734",8.250781
"C035532",5,21482,"C047883",4.557313
"C035533",2,868,"C001904",1.627143
"C035534",4,9961,"C022249",1.443856
"C035539",4,9961,"C022249",8.418005
"C035540",5,21482,"C047883",1.355422
"C035544",2,868,"C001904",5.294655
"C035548",1,5732,"C012734",7.881047
"C035551",1,5732,"C012734",4.133240
"C035555",1,5732,"C012734",4.240949
"C035556",0,5705,"C012675",4.163294
"C035559",1,5732,"C012734",7.405132
"C035562",4,9961,"C022249",4.056915
"C035563",2,868,"C001904",5.188696
"C035568",1,5732,"C012734",5.208808
"C035569",4,9961,"C022249",3.144685
"C035570",5,21482,"C047883",10.593280
"C035571",3,16827,"C037407",6.760213
"C035573",4,9961,"C022249",7.318972
"C035574",1,5732,"C012734",4.480466
"C035577",2,868,"C001904",2.646042
"C035580",1,5732,"C012734",0.975409
"C035581",1,5732,"C012734",4.711163
"C035583",2,868,"C001904",1.838534
"C035584",5,21482,"C047883",3.575605
"C035585",2,868,"C001904",4.118543
"C035589",0,5705,"C012675",5.663517
"C035590",5,21482,"C047883",2.789320
"C035594",1,5732,"C012734",13.918187
"C035595",0,5705,"C012675",5.634283
"C035601",3,16827,"C037407",1.870809
"C035614",5,21482,"C047883",5.505585
"C035616",2,868,"C001904",1.287743
"C035617",0,5705,"C012675",6.304896
"C035618",1,5732,"C012734",3.777712
"C035620",3,16827,"C037407",9.382639
"C035622",3,16827,"C037407",6.617110
"C035623",5,21482,"C047883",10.834156
"C035626",3,16827,"C037407",1.760961
"C035627",5,21482,"C047883",2.733658
"C035629",2,868,"C001904",2.331918
"C035630",1,5732,"C012734",5.229398
"C035636",1,5732,"C012734",15.944600
"C035638",0,5705,"C012675",1.549495
"C035642",5,21482,"C047883",8.875601
"C035644",5,21482,"C047883",7.773011
"C035647",4,9961,"C022249",6.631240
"C035650",1,5732,"C012734",4.643156
"C035653",0,5705,"C012675",9.834362
"C035654",3,16827,"C037407",2.648362
"C035658",5,21482,"C047883",5.665170
"C035659",5,21482,"C047883",2.800073
"C035661",5,21482,"C047883",2.786029
"C035663",5,21482,"C047883",1.615909
"C035665",1,5732,"C012734",1.780136
"C035666",1,5732,"C012734",1.128868
"C035667",2,868,"C001904",7.991729
"C035674",4,9961,"C022249",3.132464
"C035677",3,16827,"C037407",2.517576
"C035678",0,5705,"C012675",2.630735
"C035681",0,5705,"C012675",4.055452
"C035684",1,5732,"C012734",9.895230
"C035685",2,868,"C001904",5.677798
"C035691",5,21482,"C047883",2.900669
"C035692",0,5705,"C012675",7.522179
"C035698",5,21482,"C047883",5.882722
"C035706",0,5705,"C012675",4.939427
"C035707",5,21482,"C047883",3.662855
"C035709",1,5732,"C012734",7.057644
"C035710",5,21482,"C047883",7.581396
"C035713",0,5705,"C012675",6.107417
"C035720",5,21482,"C047883",1.255284
"C035721",2,868,"C001904",7.990559
"C035723",1,5732,"C012734",5.725828
"C035725",1,5732,"C012734",5.411196
"C035730",5,21482,"C047883",1.002520
"C035732",1,5732,"C012734",8.192805
"C035733",1,5732,"C012734",7.026976
"C035740",0,5705,"C012675",4.391939
"C035741",5,21482,"C047883",2.681985
"C035743",5,21482,"C047883",7.332749
"C035746",5,21482,"C047883",5.294426
"C035748",5,21482,"C047883",12.891176
"C035750",1,5732,"C012734",1.607281
"C035751",1,5732,"C012734",3.342220
"C035754",5,21482,"C047883",8.405333
"C035755",4,9961,"C022249",4.339524
"C035758",0,5705,"C012675",10.815997
"C035762",5,21482,"C047883",10.641139
"C035764",1,5732,"C012734",3.673149
"C035766",5,21482,"C047883",14.786752
"C035768",1,5732,"C012734",11.156757
"C035771",5,21482,"C047883",5.926270
"C035772",0,5705,"C012675",7.430792
"C035774",3,16827,"C037407",10.205602
"C035775",5,21482,"C047883",1.756259
"C035776",1,5732,"C012734",13.042806
"C035777",5,21482,"C047883",6.963699
"C035778",3,16827,"C037407",6.022702
"C035779",3,16827,"C037407",5.681465
"C035781",5,21482,"C047883",5.494484
"C035784",2,868,"C001904",4.293958
"C035786",1,5732,"C012734",16.128751
"C035787",5,21482,"C047883",14.389842
"C035789",1,5732,"C012734",3.446129
"C035790",0,5705,"C012675",9.521624
"C035792",0,5705,"C012675",5.819295
"C035793",4,9961,"C022249",6.124093
"C035795",1,5732,"C012734",14.075463
"C035798",0,5705,"C012675",0.668540
"C035799",1,5732,"C012734",7.411090
"C035801",0,5705,"C012675",7.380403
"C035803",4,9961,"C022249",3.877129
"C035805",5,21482,"C047883",11.748209
"C035807",1,5732,"C012734",8.801827
"C035810",1,5732,"C012734",4.795023
"C035814",2,868,"C001904",1.444771
"C035817",2,868,"C001904",4.212142
"C035818",5,21482,"C047883",9.655255
"C035820",2,868,"C001904",2.243332
"C035825",2,868,"C001904",8.520718
"C035826",1,5732,"C012734",5.635380
"C035827",3,16827,"C037407",4.936435
"C035828",0,5705,"C012675",5.412647
"C035829",0,5705,"C012675",2.673614
"C035832",2,868,"C001904",8.851936
"C035834",5,21482,"C047883",2.601800
"C035836",4,9961,"C022249",5.543073
"C035840",1,5732,"C012734",5.504812
"C035841",0,5705,"C012675",1.598548
"C035842",5,21482,"C047883",5.597879
"C035843",0,5705,"C012675",5.637254
"C035846",2,868,"C001904",4.918754
"C035850",2,868,"C001904",6.319844
"C035851",5,21482,"C047883",5.728394
"C035852",0,5705,"C012675",7.521047
"C035862",5,21482,"C047883",10.962530
"C035864",5,21482,"C047883",2.134193
"C035866",1,5732,"C012734",13.817015
"C035868",4,9961,"C022249",3.322455
"C035870",1,5732,"C012734",5.898820
"C035873",2,868,"C001904",6.320699
"C035875",2,868,"C001904",6.216563
"C035876",5,21482,"C047883",6.709929
"C035877",0,5705,"C012675",1.694149
"C035884",2,868,"C001904",2.826476
"C035887",3,16827,"C037407",2.455236
"C035888",3,16827,"C037407",0.870581
"C035890",4,9961,"C022249",7.989327
"C035891",5,21482,"C047883",7.330696
"C035892",5,21482,"C047883",12.161792
"C035893",2,868,"C001904",7.699018
"C035896",1,5732,"C012734",10.401975
"C035897",0,5705,"C012675",6.943457
"C035900",5,21482,"C047883",3.986314
"C035902",5,21482,"C047883",1.399612
"C035903",3,16827,"C037407",5.721780
"C035904",0,5705,"C012675",9.998515
"C035907",0,5705,"C012675",0.952831
"C035909",3,16827,"C037407",0.645877
"C035916",0,5705,"C012675",8.467227
"C035918",1,5732,"C012734",7.552954
"C035920",1,5732,"C012734",7.566054
"C035922",3,16827,"C037407",7.129415
