Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions,Velocity
D001_2,C029113,7.621,26.0,Medium,One-Way,17.586923076923078
D001_2,C045938,7.621,33.3,High,,13.731531531531534
D001_2,C046636,7.621,33.3,High,No Heavy Trucks,13.731531531531534
D001_5,C017685,7.621,20.8,Low,,21.983653846153846
D001_5,C033089,7.621,20.8,Low,,21.983653846153846
D001_1,C048758,7.62,20.8,Low,No Heavy Trucks,21.98076923076923
D001_1,C049408,7.62,26.0,Medium,,17.584615384615383
D001_2,C020372,7.62,26.0,Medium,One-Way,17.584615384615383
D001_5,C013800,7.62,26.0,Medium,,17.584615384615383
D001_4,C000100,7.619,33.2,High,,13.769277108433734
D001_3,C034112,7.619,20.8,Low,,21.977884615384614
D001_1,C014836,7.619,26.0,Medium,,17.58230769230769
D001_1,C036909,7.619,20.8,Low,,21.977884615384614
D001_2,C003529,7.619,26.0,Medium,,17.58230769230769
D001_5,C011531,7.619,26.0,Medium,One-Way,17.58230769230769
D001_4,C031559,7.618,20.8,Low,,21.975
D001_4,C031899,7.618,33.2,High,,13.767469879518073
D001_3,C015568,7.618,26.0,Medium,,17.580000000000002
D001_3,C021365,7.618,26.0,Medium,One-Way,17.580000000000002
D001_1,C004208,7.618,33.2,High,,13.767469879518073
D001_1,C018885,7.618,33.2,High,,13.767469879518073
D001_2,C011925,7.618,26.0,Medium,,17.580000000000002
D001_4,C005530,7.617,20.8,Low,One-Way,21.972115384615385
D001_4,C044175,7.617,33.2,High,,13.76566265060241
D001_4,C048788,7.617,33.2,High,,13.76566265060241
D001_3,C028159,7.617,20.8,Low,,21.972115384615385
D001_3,C046045,7.617,26.0,Medium,,17.577692307692306
D001_1,C017246,7.617,26.0,Medium,,17.577692307692306
D001_1,C028664,7.617,20.8,Low,,21.972115384615385
D001_5,C004622,7.617,26.0,Medium,No Heavy Trucks,17.577692307692306
D001_4,C002209,7.616,26.0,Medium,No Heavy Trucks,17.575384615384614
D001_4,C032807,7.616,33.2,High,,13.763855421686745
D001_1,C027983,7.616,26.0,Medium,,17.575384615384614
D001_2,C025744,7.616,33.2,High,One-Way,13.763855421686745
D001_2,C040917,7.616,26.0,Medium,,17.575384615384614
D001_5,C046729,7.616,33.2,High,,13.763855421686745
D001_4,C010843,7.615,26.0,Medium,,17.573076923076922
D001_4,C019351,7.615,26.0,Medium,,17.573076923076922
D001_2,C013866,7.615,26.0,Medium,One-Way,17.573076923076922
D001_2,C018437,7.615,26.0,Medium,,17.573076923076922
D001_2,C028819,7.615,20.8,Low,,21.966346153846153
D001_5,C000079,7.615,26.0,Medium,No Heavy Trucks,17.573076923076922
D001_5,C011639,7.615,26.0,Medium,,17.573076923076922
D001_5,C037725,7.615,26.0,Medium,,17.573076923076922
D001_4,C008722,7.614,26.0,Medium,No Heavy Trucks,17.57076923076923
D001_4,C029543,7.614,20.8,Low,,21.963461538461537
D001_4,C030658,7.614,26.0,Medium,,17.57076923076923
D001_4,C034026,7.614,26.0,Medium,,17.57076923076923
D001_3,C016074,7.614,20.8,Low,,21.963461538461537
D001_1,C015962,7.614,33.2,High,,13.760240963855422
D001_2,C011849,7.614,26.0,Medium,,17.57076923076923
D001_2,C036170,7.614,33.2,High,,13.760240963855422
D001_5,C032170,7.614,33.2,High,,13.760240963855422
D001_1,C021002,7.613,20.8,Low,One-Way,21.960576923076925
D001_1,C029459,7.613,33.2,High,,13.758433734939759
D001_2,C022176,7.613,33.2,High,,13.758433734939759
D001_5,C008121,7.613,20.8,Low,,21.960576923076925
D001_5,C027347,7.613,26.0,Medium,,17.568461538461538
D001_4,C006494,7.612,26.0,Medium,,17.566153846153846
D001_4,C015874,7.612,25.9,Medium,,17.633976833976835
D001_1,C019682,7.612,25.9,Medium,,17.633976833976835
D001_1,C028092,7.612,20.8,Low,,21.95769230769231
D001_2,C029043,7.612,26.0,Medium,,17.566153846153846
D001_2,C046871,7.612,26.0,Medium,,17.566153846153846
D001_5,C034317,7.612,33.2,High,,13.756626506024096
D001_4,C007431,7.611,25.9,Medium,,17.63166023166023
D001_4,C030465,7.611,25.9,Medium,,17.63166023166023
D001_3,C002481,7.611,25.9,Medium,,17.63166023166023
D001_3,C004699,7.611,20.8,Low,,21.95480769230769
D001_3,C049936,7.611,25.9,Medium,,17.63166023166023
D001_1,C044880,7.611,25.9,Medium,,17.63166023166023
D001_2,C023718,7.611,25.9,Medium,,17.63166023166023
D001_5,C001856,7.611,33.2,High,One-Way,13.754819277108433
D001_5,C035789,7.611,33.2,High,,13.754819277108433
D001_4,C011627,7.61,33.2,High,,13.75301204819277
D001_3,C005724,7.61,25.9,Medium,No Heavy Trucks,17.62934362934363
D001_3,C012740,7.61,25.9,Medium,,17.62934362934363
D001_1,C014278,7.61,25.9,Medium,,17.62934362934363
D001_1,C026916,7.61,25.9,Medium,,17.62934362934363
D001_1,C039183,7.61,20.8,Low,,21.951923076923077
D001_1,C043970,7.61,25.9,Medium,No Heavy Trucks,17.62934362934363
D001_1,C044154,7.61,33.2,High,,13.75301204819277
D001_2,C017951,7.61,25.9,Medium,,17.62934362934363
D001_2,C020161,7.61,25.9,Medium,,17.62934362934363
D001_5,C009045,7.61,33.2,High,,13.75301204819277
D001_5,C016135,7.61,25.9,Medium,One-Way,17.62934362934363
D001_4,C009944,7.609,25.9,Medium,,17.62702702702703
D001_4,C019310,7.609,25.9,Medium,,17.62702702702703
D001_4,C034516,7.609,20.8,Low,,21.94903846153846
D001_3,C035420,7.609,33.2,High,,13.751204819277108
D001_1,C040728,7.609,33.2,High,,13.751204819277108
D001_2,C002995,7.609,25.9,Medium,,17.62702702702703
D001_2,C007069,7.609,20.8,Low,,21.94903846153846
D001_4,C016813,7.608,33.2,High,,13.749397590361445
D001_4,C024173,7.608,20.7,Low,,22.05217391304348
D001_4,C046444,7.608,20.7,Low,One-Way,22.05217391304348
D001_3,C011424,7.608,20.7,Low,,22.05217391304348
D001_1,C013743,7.608,20.7,Low,One-Way,22.05217391304348
D001_2,C027547,7.608,25.9,Medium,No Heavy Trucks,17.624710424710425
D001_2,C028768,7.608,25.9,Medium,,17.624710424710425
D001_2,C028823,7.608,20.8,Low,,21.946153846153845
D001_5,C000791,7.608,20.8,Low,,21.946153846153845
D001_5,C017869,7.608,25.9,Medium,One-Way,17.624710424710425
D001_4,C008627,7.607,25.9,Medium,,17.622393822393825
D001_3,C011639,7.607,25.9,Medium,,17.622393822393825
D001_1,C033645,7.607,25.9,Medium,,17.622393822393825
D001_1,C038108,7.607,25.9,Medium,,17.622393822393825
D001_1,C042830,7.607,25.9,Medium,,17.622393822393825
D001_2,C009401,7.607,20.7,Low,,22.04927536231884
D001_5,C019327,7.607,25.9,Medium,,17.622393822393825
D001_4,C014604,7.606,25.9,Medium,,17.62007722007722
D001_3,C037195,7.606,33.2,High,,13.74578313253012
D001_3,C040072,7.606,25.9,Medium,One-Way,17.62007722007722
D001_3,C042810,7.606,25.9,Medium,,17.62007722007722
D001_1,C015387,7.606,25.9,Medium,,17.62007722007722
D001_1,C048282,7.606,25.9,Medium,,17.62007722007722
D001_4,C041992,7.605,20.7,Low,,22.04347826086957
D001_1,C027142,7.605,33.2,High,No Heavy Trucks,13.743975903614459
D001_1,C035990,7.605,20.7,Low,,22.04347826086957
D001_2,C020262,7.605,25.9,Medium,,17.61776061776062
D001_4,C014558,7.604,25.9,Medium,,17.615444015444016
D001_4,C025767,7.604,20.7,Low,No Heavy Trucks,22.04057971014493
D001_3,C002261,7.604,33.2,High,One-Way,13.742168674698796
D001_3,C041992,7.604,20.7,Low,,22.04057971014493
D001_3,C042787,7.604,20.7,Low,,22.04057971014493
D001_1,C029681,7.604,25.9,Medium,,17.615444015444016
D001_1,C044069,7.604,25.9,Medium,,17.615444015444016
D001_2,C013117,7.604,25.9,Medium,No Heavy Trucks,17.615444015444016
D001_5,C022015,7.604,20.7,Low,No Heavy Trucks,22.04057971014493
D001_4,C000176,7.603,25.9,Medium,,17.613127413127412
D001_4,C043552,7.603,25.9,Medium,,17.613127413127412
D001_4,C048450,7.603,33.2,High,,13.740361445783131
D001_3,C040337,7.603,33.2,High,,13.740361445783131
D001_1,C008328,7.603,25.9,Medium,,17.613127413127412
D001_1,C024011,7.603,25.9,Medium,,17.613127413127412
D001_2,C030037,7.603,25.9,Medium,,17.613127413127412
D001_5,C007920,7.603,20.7,Low,,22.03768115942029
D001_5,C024676,7.603,33.2,High,,13.740361445783131
D001_4,C036830,7.602,33.2,High,,13.73855421686747
D001_3,C031308,7.602,25.9,Medium,,17.61081081081081
D001_3,C043555,7.602,25.9,Medium,,17.61081081081081
D001_1,C001952,7.602,33.2,High,,13.73855421686747
D001_2,C007296,7.602,20.7,Low,,22.034782608695654
D001_2,C009226,7.602,25.9,Medium,,17.61081081081081
D001_5,C007989,7.602,33.2,High,,13.73855421686747
D001_4,C010663,7.601,25.9,Medium,,17.60849420849421
D001_4,C037889,7.601,33.2,High,One-Way,13.736746987951808
D001_3,C004154,7.601,33.2,High,,13.736746987951808
D001_1,C027665,7.601,33.2,High,,13.736746987951808
D001_2,C019771,7.601,20.7,Low,,22.031884057971016
D001_2,C024705,7.601,20.7,Low,,22.031884057971016
D001_4,C002111,7.6,20.7,Low,,22.02898550724638
D001_4,C014119,7.6,25.9,Medium,No Heavy Trucks,17.606177606177607
D001_4,C029087,7.6,25.9,Medium,,17.606177606177607
D001_3,C025819,7.6,20.7,Low,,22.02898550724638
D001_1,C011692,7.6,25.9,Medium,,17.606177606177607
D001_1,C026066,7.6,25.9,Medium,,17.606177606177607
D001_1,C028898,7.6,25.9,Medium,,17.606177606177607
D001_2,C002926,7.6,20.7,Low,No Heavy Trucks,22.02898550724638
D001_2,C031868,7.6,25.9,Medium,,17.606177606177607
D001_5,C008669,7.6,25.9,Medium,,17.606177606177607
D001_5,C035924,7.6,33.2,High,,13.734939759036143
D001_4,C028256,7.599,20.7,Low,,22.02608695652174
D001_3,C008902,7.599,25.9,Medium,,17.603861003861006
D001_3,C037702,7.599,20.7,Low,,22.02608695652174
D001_1,C015647,7.599,25.9,Medium,One-Way,17.603861003861006
D001_1,C032954,7.599,33.2,High,,13.733132530120482
D001_2,C034949,7.599,25.9,Medium,,17.603861003861006
D001_2,C044420,7.599,25.9,Medium,,17.603861003861006
D001_5,C033439,7.599,33.2,High,,13.733132530120482
D001_5,C040433,7.599,20.7,Low,,22.02608695652174
D001_3,C019294,7.598,25.9,Medium,,17.601544401544402
D001_3,C038815,7.598,25.9,Medium,,17.601544401544402
D001_1,C024316,7.598,33.2,High,,13.73132530120482
D001_1,C029039,7.598,25.9,Medium,,17.601544401544402
D001_2,C048723,7.598,25.9,Medium,One-Way,17.601544401544402
D001_5,C002722,7.598,33.2,High,,13.73132530120482
D001_5,C032380,7.598,33.2,High,,13.73132530120482
D001_5,C034461,7.598,33.2,High,,13.73132530120482
D001_5,C048943,7.598,33.2,High,,13.73132530120482
D001_3,C015526,7.597,20.7,Low,,22.020289855072466
D001_1,C027750,7.597,25.9,Medium,,17.5992277992278
D001_1,C049255,7.597,25.9,Medium,One-Way,17.5992277992278
D001_2,C018445,7.597,25.9,Medium,,17.5992277992278
D001_2,C043619,7.597,25.9,Medium,,17.5992277992278
D001_5,C021759,7.597,25.9,Medium,,17.5992277992278
D001_5,C034968,7.597,25.9,Medium,,17.5992277992278
D001_3,C046951,7.596,33.1,High,,13.769184290030212
D001_1,C049520,7.596,25.9,Medium,,17.596911196911197
D001_2,C012763,7.596,20.7,Low,One-Way,22.01739130434783
D001_5,C009340,7.596,25.9,Medium,,17.596911196911197
D001_5,C014715,7.596,20.7,Low,,22.01739130434783
D001_5,C027169,7.596,25.9,Medium,,17.596911196911197
D001_4,C008169,7.595,25.9,Medium,No Heavy Trucks,17.594594594594597
D001_4,C011914,7.595,25.9,Medium,,17.594594594594597
D001_4,C033969,7.595,25.9,Medium,,17.594594594594597
D001_3,C037662,7.595,33.1,High,,13.76737160120846
D001_2,C032476,7.595,33.1,High,No Heavy Trucks,13.76737160120846
D001_2,C039620,7.595,33.1,High,,13.76737160120846
D001_2,C044582,7.595,20.7,Low,No Heavy Trucks,22.01449275362319
D001_5,C023758,7.595,20.7,Low,,22.01449275362319
D001_4,C043322,7.594,33.1,High,,13.765558912386709
D001_3,C030788,7.594,33.1,High,,13.765558912386709
D001_2,C037079,7.594,33.1,High,One-Way,13.765558912386709
D001_5,C009702,7.594,25.9,Medium,,17.592277992277992
D001_5,C028053,7.594,33.1,High,,13.765558912386709
D001_4,C031825,7.593,33.1,High,,13.763746223564956
D001_4,C033332,7.593,25.9,Medium,,17.589961389961392
D001_3,C018743,7.593,25.9,Medium,,17.589961389961392
D001_1,C017521,7.593,20.7,Low,One-Way,22.008695652173916
D001_1,C031405,7.593,33.1,High,,13.763746223564956
D001_2,C009002,7.593,33.1,High,,13.763746223564956
D001_2,C021123,7.593,25.9,Medium,One-Way,17.589961389961392
D001_2,C026990,7.593,33.1,High,,13.763746223564956
D001_2,C048284,7.593,25.9,Medium,,17.589961389961392
D001_5,C013886,7.593,25.9,Medium,,17.589961389961392
D001_5,C017726,7.593,25.9,Medium,,17.589961389961392
D001_4,C009585,7.592,25.9,Medium,One-Way,17.587644787644788
D001_3,C005960,7.592,33.1,High,,13.761933534743202
D001_3,C006118,7.592,25.9,Medium,,17.587644787644788
D001_3,C035285,7.592,25.9,Medium,No Heavy Trucks,17.587644787644788
D001_1,C001966,7.592,25.9,Medium,,17.587644787644788
D001_1,C023492,7.592,25.9,Medium,,17.587644787644788
D001_2,C009457,7.592,25.9,Medium,,17.587644787644788
D001_2,C021339,7.592,33.1,High,,13.761933534743202
D001_2,C025331,7.592,33.1,High,One-Way,13.761933534743202
D001_2,C040868,7.592,25.9,Medium,,17.587644787644788
D001_5,C032322,7.592,20.7,Low,,22.005797101449275
D001_4,C032430,7.591,25.9,Medium,One-Way,17.585328185328187
D001_4,C038283,7.591,25.9,Medium,,17.585328185328187
D001_3,C001589,7.591,20.7,Low,,22.00289855072464
D001_3,C041496,7.591,33.1,High,,13.76012084592145
D001_1,C000481,7.591,33.1,High,,13.76012084592145
D001_1,C021226,7.591,25.9,Medium,,17.585328185328187
D001_1,C025383,7.591,25.9,Medium,,17.585328185328187
D001_1,C047495,7.591,33.1,High,One-Way,13.76012084592145
D001_2,C004649,7.591,25.9,Medium,,17.585328185328187
D001_2,C043628,7.591,25.9,Medium,,17.585328185328187
D001_4,C000871,7.59,25.9,Medium,,17.583011583011583
D001_4,C012582,7.59,20.7,Low,,22.0
D001_3,C014434,7.59,25.9,Medium,,17.583011583011583
D001_3,C017739,7.59,25.9,Medium,,17.583011583011583
D001_3,C029983,7.59,25.9,Medium,,17.583011583011583
D001_1,C004614,7.59,25.9,Medium,No Heavy Trucks,17.583011583011583
D001_1,C019820,7.59,25.9,Medium,,17.583011583011583
D001_1,C033463,7.59,25.9,Medium,,17.583011583011583
D001_4,C043784,7.589,25.9,Medium,,17.580694980694982
D001_4,C044218,7.589,25.9,Medium,,17.580694980694982
D001_3,C018609,7.589,25.9,Medium,,17.580694980694982
D001_3,C025738,7.589,20.7,Low,One-Way,21.997101449275366
D001_1,C013735,7.589,20.7,Low,,21.997101449275366
D001_1,C019812,7.589,25.9,Medium,No Heavy Trucks,17.580694980694982
D001_1,C037066,7.589,25.9,Medium,,17.580694980694982
D001_1,C046328,7.589,33.1,High,,13.756495468277947
D001_5,C007326,7.589,25.9,Medium,No Heavy Trucks,17.580694980694982
D001_4,C030951,7.588,33.1,High,,13.754682779456195
D001_4,C046741,7.588,25.9,Medium,No Heavy Trucks,17.57837837837838
D001_3,C028404,7.588,33.1,High,,13.754682779456195
D001_3,C037372,7.588,33.1,High,,13.754682779456195
D001_3,C046466,7.588,33.1,High,,13.754682779456195
D001_2,C008393,7.588,25.9,Medium,,17.57837837837838
D001_5,C009783,7.588,25.9,Medium,,17.57837837837838
D001_5,C031916,7.588,25.9,Medium,,17.57837837837838
D001_4,C033582,7.587,25.9,Medium,,17.576061776061778
D001_3,C011422,7.587,25.9,Medium,,17.576061776061778
D001_3,C023368,7.587,25.9,Medium,No Heavy Trucks,17.576061776061778
D001_1,C002230,7.587,25.9,Medium,,17.576061776061778
D001_1,C023534,7.587,25.9,Medium,No Heavy Trucks,17.576061776061778
D001_1,C033994,7.587,25.9,Medium,,17.576061776061778
D001_1,C044628,7.587,25.9,Medium,No Heavy Trucks,17.576061776061778
D001_2,C011326,7.587,25.9,Medium,,17.576061776061778
D001_2,C041883,7.587,20.7,Low,,21.991304347826087
D001_5,C005176,7.587,25.9,Medium,No Heavy Trucks,17.576061776061778
D001_5,C010534,7.587,25.9,Medium,,17.576061776061778
D001_5,C019795,7.587,33.1,High,,13.752870090634442
D001_4,C029069,7.586,25.9,Medium,,17.573745173745177
D001_3,C028763,7.586,33.1,High,,13.75105740181269
D001_2,C046891,7.586,33.1,High,,13.75105740181269
D001_5,C008813,7.586,25.9,Medium,,17.573745173745177
D001_5,C024979,7.586,25.9,Medium,,17.573745173745177
D001_5,C032496,7.586,25.9,Medium,One-Way,17.573745173745177
D001_5,C033423,7.586,25.9,Medium,,17.573745173745177
D001_4,C006305,7.585,25.9,Medium,,17.571428571428573
D001_3,C008147,7.585,25.9,Medium,,17.571428571428573
D001_1,C008365,7.585,25.9,Medium,,17.571428571428573
D001_1,C008371,7.585,33.1,High,,13.749244712990937
D001_2,C007123,7.585,33.1,High,One-Way,13.749244712990937
D001_2,C044811,7.585,25.9,Medium,,17.571428571428573
D001_5,C005592,7.585,20.7,Low,,21.985507246376812
D001_5,C021609,7.585,25.9,Medium,,17.571428571428573
D001_5,C034804,7.585,20.7,Low,,21.985507246376812
D001_5,C041317,7.585,20.7,Low,,21.985507246376812
D001_4,C030157,7.584,25.9,Medium,,17.56911196911197
D001_1,C040807,7.584,33.1,High,One-Way,13.747432024169184
D001_1,C044638,7.584,25.9,Medium,,17.56911196911197
D001_2,C030916,7.584,25.9,Medium,,17.56911196911197
D001_2,C047964,7.584,25.9,Medium,,17.56911196911197
D001_5,C032746,7.584,20.7,Low,,21.982608695652175
D001_3,C042687,7.583,20.7,Low,,21.979710144927537
D001_1,C034623,7.583,33.1,High,,13.745619335347433
D001_1,C041430,7.583,25.9,Medium,No Heavy Trucks,17.56679536679537
D001_2,C048841,7.583,25.9,Medium,,17.56679536679537
D001_5,C018888,7.583,20.7,Low,,21.979710144927537
D001_5,C020254,7.583,33.1,High,,13.745619335347433
D001_4,C008708,7.582,33.1,High,,13.74380664652568
D001_4,C009357,7.582,25.8,Medium,,17.632558139534883
D001_4,C022242,7.582,25.8,Medium,,17.632558139534883
D001_3,C003870,7.582,25.8,Medium,,17.632558139534883
D001_3,C011777,7.582,20.7,Low,,21.9768115942029
D001_3,C020096,7.582,33.1,High,,13.74380664652568
D001_1,C000983,7.582,25.8,Medium,,17.632558139534883
D001_1,C029403,7.582,33.1,High,No Heavy Trucks,13.74380664652568
D001_2,C030903,7.582,25.8,Medium,No Heavy Trucks,17.632558139534883
D001_5,C043728,7.582,25.8,Medium,,17.632558139534883
D001_5,C045753,7.582,25.8,Medium,,17.632558139534883
D001_4,C040569,7.581,20.7,Low,,21.973913043478262
D001_3,C032877,7.581,33.1,High,,13.74199395770393
D001_3,C033839,7.581,33.1,High,No Heavy Trucks,13.74199395770393
D001_2,C038411,7.581,20.7,Low,No Heavy Trucks,21.973913043478262
D001_2,C048739,7.581,25.8,Medium,,17.630232558139536
D001_5,C007183,7.581,25.8,Medium,,17.630232558139536
D001_4,C022249,7.58,25.8,Medium,,17.627906976744185
D001_4,C041128,7.58,25.8,Medium,,17.627906976744185
D001_1,C031890,7.58,25.8,Medium,,17.627906976744185
D001_1,C046540,7.58,25.8,Medium,,17.627906976744185
D001_2,C024972,7.58,20.7,Low,,21.971014492753625
D001_5,C037104,7.58,25.8,Medium,,17.627906976744185
D001_4,C008870,7.579,25.8,Medium,,17.62558139534884
D001_4,C013580,7.579,20.7,Low,No Heavy Trucks,21.968115942028987
D001_3,C011153,7.579,25.8,Medium,,17.62558139534884
D001_3,C017755,7.579,20.7,Low,,21.968115942028987
D001_3,C022841,7.579,25.8,Medium,No Heavy Trucks,17.62558139534884
D001_3,C042906,7.579,33.1,High,One-Way,13.738368580060424
D001_2,C000645,7.579,25.8,Medium,,17.62558139534884
D001_2,C019197,7.579,25.8,Medium,,17.62558139534884
D001_2,C030840,7.579,25.8,Medium,,17.62558139534884
D001_5,C003947,7.579,25.8,Medium,,17.62558139534884
D001_5,C027167,7.579,25.8,Medium,,17.62558139534884
D001_5,C037594,7.579,25.8,Medium,No Heavy Trucks,17.62558139534884
D001_4,C023824,7.578,25.8,Medium,,17.623255813953488
D001_4,C025744,7.578,20.7,Low,,21.96521739130435
D001_3,C017117,7.578,33.1,High,,13.736555891238671
D001_3,C020510,7.578,25.8,Medium,,17.623255813953488
D001_3,C023065,7.578,20.7,Low,,21.96521739130435
D001_3,C039681,7.578,20.7,Low,,21.96521739130435
D001_2,C046583,7.578,20.7,Low,One-Way,21.96521739130435
D001_5,C045314,7.578,25.8,Medium,No Heavy Trucks,17.623255813953488
D001_4,C014661,7.577,20.7,Low,One-Way,21.962318840579712
D001_4,C028071,7.577,25.8,Medium,,17.62093023255814
D001_1,C025098,7.577,33.1,High,,13.734743202416919
D001_2,C022490,7.577,33.1,High,,13.734743202416919
D001_2,C025948,7.577,20.7,Low,No Heavy Trucks,21.962318840579712
D001_5,C012961,7.577,20.7,Low,,21.962318840579712
D001_5,C040895,7.577,33.1,High,,13.734743202416919
D001_3,C037271,7.576,25.8,Medium,,17.61860465116279
D001_3,C038097,7.576,25.8,Medium,,17.61860465116279
D001_3,C047706,7.576,25.8,Medium,,17.61860465116279
D001_1,C015502,7.576,25.8,Medium,One-Way,17.61860465116279
D001_1,C016084,7.576,25.8,Medium,,17.61860465116279
D001_1,C046514,7.576,33.1,High,,13.732930513595166
D001_2,C011994,7.576,25.8,Medium,,17.61860465116279
D001_2,C016122,7.576,25.8,Medium,One-Way,17.61860465116279
D001_5,C007901,7.576,20.7,Low,,21.959420289855075
D001_5,C020914,7.576,20.7,Low,,21.959420289855075
D001_3,C005746,7.575,25.8,Medium,No Heavy Trucks,17.616279069767444
D001_3,C034317,7.575,25.8,Medium,One-Way,17.616279069767444
D001_1,C000115,7.575,20.7,Low,,21.956521739130437
D001_2,C011252,7.575,20.7,Low,,21.956521739130437
D001_4,C036998,7.574,20.7,Low,,21.9536231884058
D001_3,C032977,7.574,20.7,Low,,21.9536231884058
D001_1,C049839,7.574,33.1,High,,13.729305135951662
D001_2,C024836,7.574,25.8,Medium,,17.613953488372093
D001_5,C019058,7.574,25.8,Medium,,17.613953488372093
D001_3,C030904,7.573,25.8,Medium,,17.611627906976747
D001_3,C034738,7.573,20.7,Low,,21.950724637681162
D001_2,C033649,7.573,25.8,Medium,,17.611627906976747
D001_2,C034755,7.573,25.8,Medium,,17.611627906976747
D001_5,C002998,7.573,25.8,Medium,,17.611627906976747
D001_4,C002536,7.572,25.8,Medium,,17.609302325581396
D001_4,C025149,7.572,25.8,Medium,,17.609302325581396
D001_4,C031694,7.572,25.8,Medium,,17.609302325581396
D001_2,C002873,7.572,25.8,Medium,,17.609302325581396
D001_2,C039812,7.572,25.8,Medium,,17.609302325581396
D001_2,C048771,7.572,25.8,Medium,One-Way,17.609302325581396
D001_5,C046301,7.572,33.0,High,,13.767272727272726
D001_5,C047723,7.572,25.8,Medium,,17.609302325581396
D001_4,C010018,7.571,25.8,Medium,,17.606976744186046
D001_3,C021795,7.571,20.6,Low,,22.051456310679608
D001_1,C035556,7.571,20.6,Low,,22.051456310679608
D001_5,C043458,7.571,33.0,High,,13.765454545454544
D001_5,C045369,7.571,20.6,Low,,22.051456310679608
D001_4,C004025,7.57,25.8,Medium,One-Way,17.6046511627907
D001_4,C029503,7.57,25.8,Medium,,17.6046511627907
D001_4,C041111,7.57,25.8,Medium,,17.6046511627907
D001_3,C007319,7.57,33.0,High,,13.763636363636364
D001_3,C020089,7.57,25.8,Medium,,17.6046511627907
D001_3,C024353,7.57,25.8,Medium,,17.6046511627907
D001_1,C009430,7.57,25.8,Medium,,17.6046511627907
D001_1,C029637,7.57,25.8,Medium,,17.6046511627907
D001_1,C034533,7.57,25.8,Medium,,17.6046511627907
D001_1,C048261,7.57,25.8,Medium,,17.6046511627907
D001_5,C023429,7.57,25.8,Medium,,17.6046511627907
D001_5,C024011,7.57,25.8,Medium,,17.6046511627907
D001_4,C024865,7.569,33.0,High,,13.76181818181818
D001_4,C040666,7.569,25.8,Medium,,17.60232558139535
D001_3,C012443,7.569,33.0,High,,13.76181818181818
D001_3,C033662,7.569,25.8,Medium,,17.60232558139535
D001_1,C020344,7.569,25.8,Medium,One-Way,17.60232558139535
D001_2,C009968,7.569,25.8,Medium,,17.60232558139535
D001_2,C021908,7.569,33.0,High,One-Way,13.76181818181818
D001_5,C020468,7.569,33.0,High,No Heavy Trucks,13.76181818181818
D001_4,C025088,7.568,33.0,High,No Heavy Trucks,13.759999999999998
D001_1,C025352,7.568,20.6,Low,,22.04271844660194
D001_1,C031659,7.568,25.8,Medium,,17.599999999999998
D001_1,C042581,7.568,20.6,Low,One-Way,22.04271844660194
D001_5,C032836,7.568,25.8,Medium,One-Way,17.599999999999998
D001_4,C012924,7.567,33.0,High,,13.758181818181818
D001_4,C023984,7.567,25.8,Medium,,17.59767441860465
D001_4,C029098,7.567,20.6,Low,,22.039805825242716
D001_3,C008916,7.567,33.0,High,,13.758181818181818
D001_2,C025016,7.567,25.8,Medium,,17.59767441860465
D001_2,C029194,7.567,33.0,High,,13.758181818181818
D001_5,C018375,7.567,20.6,Low,,22.039805825242716
D001_5,C042725,7.567,33.0,High,,13.758181818181818
D001_4,C008672,7.566,25.8,Medium,,17.5953488372093
D001_4,C025343,7.566,33.0,High,One-Way,13.756363636363634
D001_4,C030863,7.566,25.8,Medium,,17.5953488372093
D001_4,C032065,7.566,33.0,High,No Heavy Trucks,13.756363636363634
D001_4,C047189,7.566,25.8,Medium,,17.5953488372093
D001_3,C024066,7.566,25.8,Medium,One-Way,17.5953488372093
D001_1,C023726,7.566,25.8,Medium,,17.5953488372093
D001_2,C014508,7.566,25.8,Medium,,17.5953488372093
D001_2,C031505,7.566,33.0,High,,13.756363636363634
D001_4,C024032,7.565,25.8,Medium,,17.593023255813954
D001_3,C025933,7.565,25.8,Medium,,17.593023255813954
D001_1,C028297,7.565,33.0,High,,13.754545454545454
D001_1,C030966,7.565,25.8,Medium,,17.593023255813954
D001_1,C038498,7.565,20.6,Low,,22.03398058252427
D001_5,C024984,7.565,33.0,High,No Heavy Trucks,13.754545454545454
D001_5,C034989,7.565,20.6,Low,,22.03398058252427
D001_4,C035013,7.564,20.6,Low,One-Way,22.031067961165046
D001_3,C013778,7.564,33.0,High,,13.752727272727272
D001_3,C024279,7.564,20.6,Low,,22.031067961165046
D001_3,C025239,7.564,25.8,Medium,,17.590697674418607
D001_1,C001717,7.564,25.8,Medium,,17.590697674418607
D001_1,C019419,7.564,25.8,Medium,,17.590697674418607
D001_2,C000615,7.564,25.8,Medium,,17.590697674418607
D001_2,C017152,7.564,20.6,Low,One-Way,22.031067961165046
D001_5,C021400,7.564,25.8,Medium,,17.590697674418607
D001_5,C038201,7.564,25.8,Medium,,17.590697674418607
D001_4,C034537,7.563,25.8,Medium,,17.588372093023256
D001_1,C011190,7.563,25.8,Medium,,17.588372093023256
D001_1,C019581,7.563,25.8,Medium,One-Way,17.588372093023256
D001_1,C041288,7.563,33.0,High,,13.75090909090909
D001_2,C037793,7.563,20.6,Low,,22.02815533980582
D001_5,C025079,7.563,20.6,Low,,22.02815533980582
